"Anonymous" "EBronte_Wuthering" "Eliot_Adam" "Eliot_Middlemarch" "Eliot_Mill" "Fielding_Joseph" "Fielding_Tom" "Richardson_Clarissa" "Richardson_Pamela" "Sterne_Sentimental" "Sterne_Tristram" "Thackeray_Barry" "Thackeray_Pendennis" "Thackeray_Vanity" "Trollope_Barchester" "Trollope_Phineas" "Trollope_Prime"
"sunk" 0.0029279147391228 0.00343020812787816 0.00139116240893683 0.00282721032874173 0.00192409447303863 0 0.00344571138147184 0.00590156194672857 0.00364151140931043 0 0.00480830875753302 0.000783803484790293 0.00224742459188174 0.000984765675007632 0.00101092302326639 0.000379138294484296 0.000352600605767841
"tolerably" 0.00878374421736839 0.0085755203196954 0.000463720802978942 0.00157067240485652 0.000481023618259657 0.00146121924133497 0.000861427845367959 0.00341669375863233 0.00364151140931043 0 0.00106851305722956 0 0.00421392110977826 0.00196953135001526 0.00151638453489959 0.000379138294484296 0.000352600605767841
"trembled" 0.00585582947824559 0.0085755203196954 0.00602837043872625 0.00282721032874173 0.00625330703737554 0.000730609620667485 0.00258428353610388 0.00238133201359223 0.00477948372471994 0.00490496627835684 0 0.00156760696958059 0.00449484918376348 0.00722161495005597 0.000505461511633197 0.000379138294484296 0.00141040242307136
"umble" 0 0 0 0 0 0 0.000287142615122653 0 0 0 0 0 0.000842784221955653 0 0 0 0
"warmth" 0 0.00085755203196954 0.00417348722681048 0.00125653792388522 0.00384818894607725 0.00657548658600736 0.00315856876634918 0.00569448959772055 0.000682783389245706 0.00490496627835684 0.00160276958584434 0 0.00140464036992609 0.00131302090001018 0.00303276906979918 0.00189569147242148 0.000352600605767841
"accompany" 0.00731978684780699 0.0102906243836345 0.000927441605957885 0.00282721032874173 0.00192409447303863 0.00146121924133497 0.00373285399659449 0.00528034489970451 0.00364151140931043 0 0 0.00470282090874176 0.00196649651789652 0.00131302090001018 0.00202184604653279 0.00151655317793718 0.0017630030288392
"amazement" 0.0014639573695614 0.00257265609590862 0.000927441605957885 0.00188480688582782 0.00192409447303863 0.00219182886200245 0.00114857046049061 0 0.000227594463081902 0 0.00106851305722956 0 0.000280928073985218 0.000984765675007632 0.00101092302326639 0.000758276588968592 0.000705201211535681
"authority" 0.0117116589564912 0.00257265609590862 0.00139116240893683 0.00314134480971304 0.00529125980085622 0.00292243848266994 0.0129214176805194 0.00942179187986491 0.00227594463081902 0.00245248313917842 0.00480830875753302 0.00783803484790293 0.00168556844391131 0.00426731792503307 0.0116256147675635 0.00265396806139007 0.00669941150958897
"calculated" 0.0043918721086842 0.00171510406393908 0.00139116240893683 0.00157067240485652 0.00240511809129828 0.00511426734467239 0.00114857046049061 0.00176011496656817 0.000682783389245706 0 0 0.000783803484790293 0.000842784221955653 0.00393906270003053 0.00252730755816598 0 0.000705201211535681
"cheeks" 0.00585582947824559 0.0102906243836345 0.0115930200744736 0.00628268961942608 0.00913944874693347 0.00803670582734234 0.00545570968733041 0.00217425966458421 0.00159316124157332 0.00980993255671367 0.00427405222891824 0.00235141045437088 0.0047757772577487 0.00558033882504325 0.00606553813959836 0.00189569147242148 0.000705201211535681
"described" 0.0029279147391228 0.00085755203196954 0.00185488321191577 0.00157067240485652 0.000962047236519313 0.00730609620667485 0.00689142276294367 0.00258840436260025 0.00159316124157332 0.00490496627835684 0.00480830875753302 0.0164598731805962 0.00927062644151218 0.0105041672000814 0.00606553813959836 0.00189569147242148 0.00493640848074977
"eh" 0.0014639573695614 0.0042877601598477 0.0301418521936313 0.0128795137198235 0.016835826639088 0 0 0.00010353617450401 0 0.00245248313917842 0 0 0.00618041762767479 0.0029542970250229 0 0.00113741488345289 0.00105780181730352
"esteem" 0.0014639573695614 0.0042877601598477 0.000463720802978942 0.00219894136679913 0.000962047236519313 0.00511426734467239 0.00631713753269837 0.00434851932916842 0.00773821174478467 0.00245248313917842 0.00320553917168868 0 0.00140464036992609 0.000984765675007632 0.00252730755816598 0.00303310635587437 0.00141040242307136
"fro" 0.0014639573695614 0.0154359365754517 0.00231860401489471 0.000314134480971304 0.000962047236519313 0 0 0.00082828939603208 0.000227594463081902 0 0.00106851305722956 0.00313521393916117 0.000561856147970435 0.000984765675007632 0.00101092302326639 0 0.000352600605767841
"glimpse" 0.00585582947824559 0.0085755203196954 0.00139116240893683 0.000942403442913911 0.000962047236519313 0.000730609620667485 0.000574285230245306 0.00031060852351203 0 0 0 0 0.000842784221955653 0.000328255225002544 0 0.000379138294484296 0
"glorious" 0.00731978684780699 0.00171510406393908 0.00278232481787365 0.00251307584777043 0.000962047236519313 0.00219182886200245 0.00430713922683979 0.00238133201359223 0.00113797231540951 0 0.00160276958584434 0.00391901742395147 0.00140464036992609 0.00393906270003053 0.00303276906979918 0.00227482976690578 0.00211560363460704
"haven^t" 0.00585582947824559 0 0.00556464963574731 0.00251307584777043 0.0129876376930107 0 0 0 0 0 0 0.00156760696958059 0.00561856147970435 0.00196953135001526 0.00505461511633197 0.00530793612278015 0.0151618260480172
"ignorance" 0.0029279147391228 0.00943307235166494 0.00370976642383154 0.0138219171627374 0.00529125980085622 0.00730609620667485 0.00602999491757571 0.00186365114107218 0.000910377852327609 0.00490496627835684 0.00641107834337736 0.000783803484790293 0.000842784221955653 0.000984765675007632 0.00202184604653279 0.00265396806139007 0.00282080484614273
"image" 0.0043918721086842 0.0042877601598477 0.00881069525659991 0.00659682410039738 0.00529125980085622 0.00438365772400491 0.00143571307561326 0.00082828939603208 0.000682783389245706 0.00245248313917842 0.00160276958584434 0 0.00646134570166 0.00328255225002544 0.000505461511633197 0.000379138294484296 0.00105780181730352
"individual" 0.0043918721086842 0.00514531219181724 0.00139116240893683 0.00157067240485652 0.00240511809129828 0.00146121924133497 0.00200999830585857 0.00072475322152807 0.000455188926163804 0 0.00160276958584434 0.00313521393916117 0.00870877029354174 0.00262604180002035 0.00202184604653279 0.00227482976690578 0.00105780181730352
"likeness" 0 0.00171510406393908 0.00417348722681048 0.00188480688582782 0.00192409447303863 0.000730609620667485 0.000287142615122653 0.00093182557053609 0 0.00245248313917842 0.00053425652861478 0 0.00112371229594087 0.00164127612501272 0.00101092302326639 0.000758276588968592 0
"narrative" 0 0.00171510406393908 0.000927441605957885 0.00251307584777043 0.00192409447303863 0.00219182886200245 0.0048814244570851 0.00403791080565639 0.00159316124157332 0 0.00213702611445912 0.00940564181748352 0.00196649651789652 0.00229778657501781 0.00101092302326639 0.000379138294484296 0.000352600605767841
"rejoined" 0.0014639573695614 0 0.00278232481787365 0.000628268961942608 0 0 0.000287142615122653 0.00010353617450401 0.000227594463081902 0 0.00053425652861478 0 0 0.000656510450005088 0.00252730755816598 0.000758276588968592 0.000352600605767841
"reproach" 0.0029279147391228 0 0.0032460456208526 0.00439788273359825 0.0125066140747511 0 0.00114857046049061 0.00704045986627268 0.00500707818780185 0 0.00213702611445912 0.00235141045437088 0.00112371229594087 0.00262604180002035 0.00151638453489959 0.00227482976690578 0.000705201211535681
"sensation" 0 0.00257265609590862 0.0032460456208526 0.00125653792388522 0.00240511809129828 0.00146121924133497 0.00172285569073592 0.00010353617450401 0.000227594463081902 0.0171673819742489 0.00106851305722956 0.00235141045437088 0.00280928073985218 0.00164127612501272 0.000505461511633197 0.000379138294484296 0.000705201211535681
"shock" 0.0014639573695614 0.00343020812787816 0.00649209124170519 0.0081674965052539 0.00577228341911588 0.00219182886200245 0.00373285399659449 0.00320962140962431 0.000910377852327609 0.00245248313917842 0.00320553917168868 0.00156760696958059 0.00112371229594087 0.00459557315003562 0.00303276906979918 0.000379138294484296 0.00141040242307136
"teacher" 0.0014639573695614 0.00085755203196954 0.000927441605957885 0.000942403442913911 0.0033671653278176 0.000730609620667485 0.000287142615122653 0 0.000227594463081902 0 0 0.000783803484790293 0.000561856147970435 0.000328255225002544 0.00101092302326639 0 0
"tied" 0.0014639573695614 0.00343020812787816 0.00278232481787365 0.00219894136679913 0.00144307085477897 0.00803670582734234 0.00172285569073592 0.00134597026855213 0.00159316124157332 0.0122624156958921 0.00961661751506603 0.00627042787832235 0.00393299303579305 0.00328255225002544 0.00353823058143238 0.00113741488345289 0.00105780181730352
"tomorrow" 0 0 0.000463720802978942 0 0.000962047236519313 0.000730609620667485 0 0.00031060852351203 0.000910377852327609 0 0.00160276958584434 0 0.000280928073985218 0.000656510450005088 0.000505461511633197 0 0
"unwilling" 0.0029279147391228 0.00171510406393908 0.00231860401489471 0.00157067240485652 0.00288614170955794 0.00584487696533988 0.00373285399659449 0.00176011496656817 0.00204835016773712 0 0.00053425652861478 0.00470282090874176 0.000280928073985218 0.000656510450005088 0.00404369209306557 0.00227482976690578 0.00387860666344625
"advantages" 0.0043918721086842 0.00257265609590862 0.00185488321191577 0.00282721032874173 0.00384818894607725 0.000730609620667485 0.00229714092098122 0.00538388107420852 0.00773821174478467 0 0.0026712826430739 0.00391901742395147 0.00168556844391131 0.00426731792503307 0.00101092302326639 0.00189569147242148 0.00246820424037488
"agony" 0.0029279147391228 0.0102906243836345 0.00463720802978942 0.000942403442913911 0.0033671653278176 0.00292243848266994 0.00114857046049061 0.00072475322152807 0 0 0 0.00391901742395147 0.00393299303579305 0.00262604180002035 0.00556007662796516 0.00341224465035866 0.0017630030288392
"beat" 0 0.00600286422378678 0.00463720802978942 0.00345547929068434 0.00865842512867382 0.00146121924133497 0.00602999491757571 0.00248486818809624 0.00773821174478467 0.0147148988350705 0.0026712826430739 0.0109732487870641 0.00758505799760087 0.00656510450005088 0.00404369209306557 0.00227482976690578 0.00423120726921409
"blessed" 0.00585582947824559 0.00257265609590862 0.00788325365064202 0.00188480688582782 0.0033671653278176 0.00219182886200245 0.00344571138147184 0.00952532805436892 0.0218490684558626 0 0.00320553917168868 0.00313521393916117 0.00393299303579305 0.00164127612501272 0.00404369209306557 0.00341224465035866 0.00282080484614273
"boat" 0 0 0.000927441605957885 0 0.029342440713839 0 0.000287142615122653 0.00041414469801604 0.000455188926163804 0 0.0026712826430739 0.000783803484790293 0.00112371229594087 0.00164127612501272 0 0.00379138294484296 0.00317340545191057
"christian" 0.00731978684780699 0.0042877601598477 0.00370976642383154 0.00659682410039738 0.00529125980085622 0.0284937752060319 0.0109114193746608 0.00320962140962431 0.00136556677849141 0.00245248313917842 0.0112193871009104 0.00313521393916117 0.0047757772577487 0.00459557315003562 0.00909830720939754 0.00189569147242148 0.0017630030288392
"comparison" 0 0.00171510406393908 0.00231860401489471 0.00534028617651216 0.00384818894607725 0.00438365772400491 0.00287142615122653 0.00248486818809624 0.00182075570465522 0.00245248313917842 0.00480830875753302 0 0.000842784221955653 0 0.00202184604653279 0.000379138294484296 0.00105780181730352
"elsewhere" 0.0043918721086842 0.00171510406393908 0.0032460456208526 0.00565442065748347 0.00192409447303863 0.00146121924133497 0.00143571307561326 0.00176011496656817 0.000227594463081902 0.00490496627835684 0.00106851305722956 0.00313521393916117 0.00280928073985218 0.00328255225002544 0.00353823058143238 0.00303310635587437 0.00528900908651761
"elton^s" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"enjoyed" 0.0029279147391228 0 0.00278232481787365 0.00471201721456956 0.00240511809129828 0.00438365772400491 0.00459428184196245 0.00082828939603208 0.000455188926163804 0 0 0.00470282090874176 0.0047757772577487 0.00459557315003562 0.00454915360469877 0.00265396806139007 0.00317340545191057
"flesh" 0.0014639573695614 0.00600286422378678 0.00788325365064202 0.00188480688582782 0.00144307085477897 0.00365304810333742 0.00401999661171714 0.00124243409404812 0.000682783389245706 0.00490496627835684 0.00908236098645126 0.00235141045437088 0.000842784221955653 0.00196953135001526 0.00353823058143238 0.00189569147242148 0.000705201211535681
"hasty" 0.00731978684780699 0.0042877601598477 0.00510092883276837 0.00376961377165565 0.00192409447303863 0.00292243848266994 0.00459428184196245 0.00144950644305614 0.00318632248314663 0 0.0026712826430739 0 0.000561856147970435 0.000328255225002544 0 0 0
"mental" 0.0014639573695614 0.00600286422378678 0.00741953284766308 0.0119371102769095 0.0120255904564914 0 0.00114857046049061 0.00031060852351203 0 0 0.00106851305722956 0.00235141045437088 0.00196649651789652 0.000328255225002544 0.00505461511633197 0.000758276588968592 0.000352600605767841
"mortal" 0.0014639573695614 0.00600286422378678 0.000927441605957885 0.00251307584777043 0.00192409447303863 0.00584487696533988 0.00516856707220775 0.00600509812123258 0.00159316124157332 0.00490496627835684 0.0128221566867547 0.00391901742395147 0.00589948955368957 0.00229778657501781 0.00556007662796516 0.00113741488345289 0
"possess" 0.00878374421736839 0.00257265609590862 0.00139116240893683 0.000628268961942608 0.00144307085477897 0.00365304810333742 0.00401999661171714 0.00041414469801604 0.00113797231540951 0 0.00160276958584434 0.00470282090874176 0.00168556844391131 0.00196953135001526 0.00252730755816598 0.000379138294484296 0.00211560363460704
"purse" 0.00585582947824559 0 0.00278232481787365 0.000942403442913911 0.00192409447303863 0.00657548658600736 0.00229714092098122 0.00062121704702406 0.000910377852327609 0.0245248313917842 0.00694533487199214 0.0164598731805962 0.00449484918376348 0.00656510450005088 0.000505461511633197 0.000379138294484296 0.00317340545191057
"related" 0.0014639573695614 0.00257265609590862 0 0.00125653792388522 0.000481023618259657 0.0116897539306798 0.0114857046049061 0.00507327255069649 0.00204835016773712 0 0.00106851305722956 0.00391901742395147 0.00365206496180783 0.0029542970250229 0 0.000379138294484296 0.00105780181730352
"restored" 0.0029279147391228 0.00600286422378678 0.00185488321191577 0.000314134480971304 0.00192409447303863 0.00146121924133497 0.0048814244570851 0.00196718731557619 0.000682783389245706 0 0.00106851305722956 0.00548662439353205 0.00140464036992609 0.00492382837503816 0.00151638453489959 0 0.000352600605767841
"sex" 0.00731978684780699 0 0.00139116240893683 0.00345547929068434 0.00288614170955794 0.0109591443100123 0.0126342750653967 0.052182231950021 0.0409670033547424 0.0147148988350705 0.00694533487199214 0.00705423136311264 0.00365206496180783 0.00623684927504834 0.00303276906979918 0.00227482976690578 0.000352600605767841
"shaken" 0.0014639573695614 0.00171510406393908 0.00370976642383154 0.00282721032874173 0.00384818894607725 0 0.00143571307561326 0.00072475322152807 0.000455188926163804 0 0.00106851305722956 0.000783803484790293 0.00224742459188174 0.00229778657501781 0.000505461511633197 0.00189569147242148 0.00211560363460704
"temptation" 0 0.00514531219181724 0.00602837043872625 0.00282721032874173 0.00673433065563519 0.00219182886200245 0.00200999830585857 0.00279547671160827 0.00273113355698283 0.00245248313917842 0.00373979570030346 0 0.0047757772577487 0.000984765675007632 0.00404369209306557 0.00644535100623303 0
"treat" 0.00731978684780699 0.00514531219181724 0.00139116240893683 0.00282721032874173 0.00384818894607725 0.00365304810333742 0.00287142615122653 0.0109748344974251 0.00386910587239234 0 0.00160276958584434 0.00548662439353205 0.00309020881383739 0.00393906270003053 0.00303276906979918 0.00379138294484296 0.00211560363460704
"unexpected" 0 0.00343020812787816 0.00139116240893683 0.00251307584777043 0.00432921256433691 0.00292243848266994 0.00287142615122653 0.00186365114107218 0.00341391694622853 0.00490496627835684 0.00427405222891824 0 0 0.000328255225002544 0.00252730755816598 0.00113741488345289 0.00105780181730352
"utter" 0.0029279147391228 0.00600286422378678 0.00463720802978942 0.00345547929068434 0.00577228341911588 0.00219182886200245 0.00373285399659449 0.00217425966458421 0.00136556677849141 0.00245248313917842 0.00320553917168868 0.00470282090874176 0.00337113688782261 0.00426731792503307 0.00606553813959836 0.00265396806139007 0.00352600605767841
"visible" 0.00585582947824559 0.00600286422378678 0.00741953284766308 0.00408374825262695 0.00144307085477897 0.00657548658600736 0.00401999661171714 0.00528034489970451 0.00136556677849141 0.00245248313917842 0.00053425652861478 0 0.00421392110977826 0.00131302090001018 0.00202184604653279 0 0.00141040242307136
"attitude" 0.0014639573695614 0.00085755203196954 0.00510092883276837 0.0078533620242826 0.00384818894607725 0.00438365772400491 0.000574285230245306 0.00124243409404812 0.000682783389245706 0.00490496627835684 0.00747959140060692 0.000783803484790293 0.00224742459188174 0.00590859405004579 0 0.000379138294484296 0.000352600605767841
"curtain" 0 0.00171510406393908 0.00139116240893683 0.000628268961942608 0.00240511809129828 0 0.00172285569073592 0.00031060852351203 0.000455188926163804 0.00735744941753525 0.00961661751506603 0 0.00393299303579305 0.00393906270003053 0.00151638453489959 0.000379138294484296 0.00105780181730352
"devil" 0.0029279147391228 0.0282992170549948 0.00370976642383154 0.00439788273359825 0.00625330703737554 0.0175346308960196 0.0229714092098122 0.0200860178537779 0.00159316124157332 0.0245248313917842 0.0331239047741163 0.00548662439353205 0.00927062644151218 0.00754987017505851 0.00252730755816598 0.00492879782829585 0.00387860666344625
"drinking" 0.0014639573695614 0.0042877601598477 0.00510092883276837 0.00219894136679913 0.00240511809129828 0.00657548658600736 0.0048814244570851 0.00051768087252005 0.000682783389245706 0.00490496627835684 0.00053425652861478 0.00548662439353205 0.0106752668114383 0.00722161495005597 0.00505461511633197 0.00151655317793718 0.00387860666344625
"eating" 0.0029279147391228 0.00771796828772586 0.00278232481787365 0.00408374825262695 0.00288614170955794 0.00219182886200245 0.00430713922683979 0.00051768087252005 0.000227594463081902 0 0.00213702611445912 0.000783803484790293 0.00168556844391131 0.00262604180002035 0.00454915360469877 0.00189569147242148 0.00211560363460704
"ended" 0.0014639573695614 0.0085755203196954 0.0032460456208526 0.0166491274914791 0.00529125980085622 0.0146121924133497 0.00947570629904755 0.00248486818809624 0.00409670033547424 0.00245248313917842 0.00106851305722956 0.00313521393916117 0.00280928073985218 0.00558033882504325 0.00758192267449795 0.00417052123932726 0.00211560363460704
"finds" 0.0029279147391228 0.00085755203196954 0.00417348722681048 0.00282721032874173 0.00288614170955794 0.00146121924133497 0.00200999830585857 0.00403791080565639 0.00386910587239234 0.00245248313917842 0.0026712826430739 0.00156760696958059 0.00168556844391131 0.00229778657501781 0 0.00303310635587437 0.00141040242307136
"gown" 0.0043918721086842 0.00171510406393908 0.00788325365064202 0.000942403442913911 0.0033671653278176 0.00584487696533988 0.00287142615122653 0.00227779583908822 0.00364151140931043 0 0.00106851305722956 0 0.00646134570166 0.00656510450005088 0.00101092302326639 0 0.00282080484614273
"he^ll" 0.0102477015869298 0.0514531219181724 0.0180851113161788 0.00282721032874173 0.0134686613112704 0 0.00143571307561326 0.00041414469801604 0.00318632248314663 0.00735744941753525 0.0026712826430739 0.00156760696958059 0.00589948955368957 0.00361080747502798 0.00758192267449795 0.0109950105400446 0.0102254175672674
"hopeless" 0.0029279147391228 0.00085755203196954 0.00231860401489471 0.00219894136679913 0.000962047236519313 0 0.000287142615122653 0.00051768087252005 0.000455188926163804 0.00245248313917842 0.00106851305722956 0.00313521393916117 0.00309020881383739 0.00196953135001526 0.00101092302326639 0.00189569147242148 0.0017630030288392
"larger" 0.0014639573695614 0.00085755203196954 0.00370976642383154 0.00471201721456956 0.00817740151041416 0.00365304810333742 0.00401999661171714 0.0010353617450401 0.00113797231540951 0.00245248313917842 0.00213702611445912 0 0.00168556844391131 0.000656510450005088 0.00202184604653279 0.00341224465035866 0.00246820424037488
"measure" 0.0029279147391228 0.00686041625575632 0.00370976642383154 0.0081674965052539 0.00240511809129828 0.000730609620667485 0.0048814244570851 0.00610863429573659 0.00227594463081902 0.00490496627835684 0.0117536436295252 0.00313521393916117 0.00449484918376348 0.00328255225002544 0.00505461511633197 0.0144072551904033 0.0123410212018744
"neglect" 0.0029279147391228 0.00600286422378678 0.000927441605957885 0.00219894136679913 0.00144307085477897 0 0.00545570968733041 0.00124243409404812 0.000910377852327609 0 0.00320553917168868 0.00470282090874176 0.00224742459188174 0.00229778657501781 0.00202184604653279 0.000379138294484296 0.0017630030288392
"offended" 0.00878374421736839 0.00257265609590862 0.000463720802978942 0.00565442065748347 0.000962047236519313 0.00584487696533988 0.0097628489141702 0.00548741724871253 0.00432429479855614 0 0.00106851305722956 0.00313521393916117 0.00393299303579305 0.00196953135001526 0.00606553813959836 0.00417052123932726 0.00458380787498193
"original" 0 0.00085755203196954 0.000927441605957885 0.00376961377165565 0.00288614170955794 0.00438365772400491 0.00373285399659449 0.00144950644305614 0.00432429479855614 0.00490496627835684 0.00854810445783647 0.00470282090874176 0.00140464036992609 0.00196953135001526 0.00252730755816598 0.00189569147242148 0.000705201211535681
"pace" 0.00731978684780699 0.00171510406393908 0.00510092883276837 0.00251307584777043 0.00432921256433691 0.00365304810333742 0.00373285399659449 0.00093182557053609 0.00113797231540951 0.00245248313917842 0.00160276958584434 0 0.00421392110977826 0.000328255225002544 0.00202184604653279 0.00113741488345289 0.0017630030288392
"saved" 0.00731978684780699 0.00171510406393908 0.00370976642383154 0.00534028617651216 0.00432921256433691 0.000730609620667485 0.00430713922683979 0.00455559167817644 0.00364151140931043 0 0.00373979570030346 0.0101894453022738 0.00393299303579305 0.00229778657501781 0.00303276906979918 0.00379138294484296 0.00705201211535681
"separate" 0 0.0042877601598477 0.00139116240893683 0.00157067240485652 0.000481023618259657 0.00146121924133497 0.000861427845367959 0.00289901288611228 0.00250353909390092 0 0.00213702611445912 0.00235141045437088 0.00112371229594087 0.00229778657501781 0.00404369209306557 0.00227482976690578 0.00493640848074977
"train" 0.0029279147391228 0.00171510406393908 0 0.00188480688582782 0.000481023618259657 0.00146121924133497 0.000861427845367959 0.00269194053710426 0.00136556677849141 0.00245248313917842 0.0080138479292217 0.00156760696958059 0.00252835266586696 0.00229778657501781 0.00808738418613115 0.00454965953381155 0.00740461272112466
"acted" 0.0014639573695614 0.00343020812787816 0.0032460456208526 0.00628268961942608 0.00529125980085622 0.00657548658600736 0.00746570799318898 0.00569448959772055 0.00409670033547424 0 0.00160276958584434 0.00548662439353205 0.00983248258948262 0.00459557315003562 0.00151638453489959 0.00379138294484296 0.00317340545191057
"amuse" 0.0234233179129824 0.0102906243836345 0.00139116240893683 0.00157067240485652 0.00192409447303863 0.00146121924133497 0.000287142615122653 0.00176011496656817 0.00227594463081902 0.00735744941753525 0.00053425652861478 0.00156760696958059 0.00393299303579305 0.00196953135001526 0.00252730755816598 0.00151655317793718 0.00105780181730352
"apart" 0.0043918721086842 0.00085755203196954 0.00510092883276837 0.0081674965052539 0.00865842512867382 0 0.00143571307561326 0.00051768087252005 0 0.00245248313917842 0.00213702611445912 0.000783803484790293 0.00196649651789652 0.00131302090001018 0.00202184604653279 0.00303310635587437 0.00458380787498193
"bedroom" 0.0029279147391228 0.00257265609590862 0.0032460456208526 0.00125653792388522 0.00721535427389485 0 0 0 0 0 0 0.00705423136311264 0.010394338737453 0.00984765675007632 0.00151638453489959 0.00151655317793718 0.00282080484614273
"board" 0.0014639573695614 0.00085755203196954 0.00185488321191577 0.00534028617651216 0.00240511809129828 0.00219182886200245 0.00114857046049061 0.00186365114107218 0.00159316124157332 0 0.00106851305722956 0.00156760696958059 0.00589948955368957 0.0121454433250941 0.0121310762791967 0.00417052123932726 0.00246820424037488
"consequences" 0.00585582947824559 0.00600286422378678 0.00881069525659991 0.010366437872053 0.00481023618259657 0.00803670582734234 0.00832713583855694 0.00962886422887293 0.00432429479855614 0 0.00427405222891824 0.00235141045437088 0.00280928073985218 0.00164127612501272 0.00151638453489959 0.00227482976690578 0.00246820424037488
"established" 0 0.00257265609590862 0.000463720802978942 0.00157067240485652 0.000962047236519313 0.00511426734467239 0.00200999830585857 0.00165657879206416 0.000227594463081902 0 0.00213702611445912 0.00156760696958059 0.00309020881383739 0.00361080747502798 0.00202184604653279 0.00227482976690578 0.00211560363460704
"feels" 0.0043918721086842 0.00257265609590862 0.00741953284766308 0.00345547929068434 0.00288614170955794 0 0.000861427845367959 0.00051768087252005 0 0.00245248313917842 0.00053425652861478 0 0.00252835266586696 0.000328255225002544 0.00151638453489959 0.00265396806139007 0.00387860666344625
"figures" 0.0029279147391228 0.00171510406393908 0.00788325365064202 0.00345547929068434 0.00288614170955794 0.00146121924133497 0.00143571307561326 0.00165657879206416 0.000682783389245706 0 0.00053425652861478 0.00235141045437088 0.00224742459188174 0.000984765675007632 0.00303276906979918 0.000758276588968592 0.000352600605767841
"forty" 0.0043918721086842 0.00171510406393908 0.00139116240893683 0.00345547929068434 0.00192409447303863 0.00365304810333742 0.00401999661171714 0.00134597026855213 0.00204835016773712 0.00490496627835684 0.00587682181476258 0.00548662439353205 0.00252835266586696 0.00590859405004579 0.00707646116286475 0.00644535100623303 0.00564160969228545
"hide" 0.0014639573695614 0.0102906243836345 0.00602837043872625 0.00251307584777043 0.00240511809129828 0.000730609620667485 0.00344571138147184 0.00403791080565639 0.00910377852327609 0 0.00160276958584434 0 0.00252835266586696 0.00459557315003562 0.00101092302326639 0.00189569147242148 0.00246820424037488
"hollow" 0.0014639573695614 0.00600286422378678 0.00278232481787365 0.00157067240485652 0.00625330703737554 0.000730609620667485 0.000861427845367959 0.00041414469801604 0 0 0.00053425652861478 0 0.00196649651789652 0.000328255225002544 0.000505461511633197 0.000379138294484296 0
"horror" 0.0014639573695614 0.0102906243836345 0.00370976642383154 0.000628268961942608 0.00192409447303863 0.00219182886200245 0.00516856707220775 0.00144950644305614 0.000455188926163804 0 0.00053425652861478 0.00313521393916117 0.00140464036992609 0.00328255225002544 0.00303276906979918 0.00113741488345289 0.00317340545191057
"intimacy" 0 0.00343020812787816 0.000463720802978942 0.00282721032874173 0.00192409447303863 0.000730609620667485 0.00430713922683979 0.00165657879206416 0.00182075570465522 0 0 0.0101894453022738 0.00589948955368957 0.00164127612501272 0.00353823058143238 0.00492879782829585 0.00564160969228545
"knocked" 0.0014639573695614 0.00686041625575632 0.00510092883276837 0.00219894136679913 0.00144307085477897 0.00146121924133497 0.00258428353610388 0.00062121704702406 0 0 0.00106851305722956 0.00313521393916117 0.00365206496180783 0.00196953135001526 0.00303276906979918 0.00341224465035866 0.00211560363460704
"lamp" 0.0014639573695614 0 0.000463720802978942 0.000628268961942608 0.000481023618259657 0 0 0.00010353617450401 0 0 0.00160276958584434 0.000783803484790293 0.00393299303579305 0.00196953135001526 0.00101092302326639 0 0
"lucas" 0 0 0 0 0 0 0 0.00093182557053609 0 0 0.00053425652861478 0 0 0 0 0 0
"nod" 0.00585582947824559 0.00171510406393908 0 0.00188480688582782 0.000481023618259657 0 0.000287142615122653 0.00093182557053609 0.000910377852327609 0.00245248313917842 0.00587682181476258 0.000783803484790293 0.00309020881383739 0.00229778657501781 0 0.000758276588968592 0
"ones" 0.0117116589564912 0.00514531219181724 0.00649209124170519 0.00314134480971304 0.00481023618259657 0.00438365772400491 0.00229714092098122 0.0126314132894892 0.0125176954695046 0.00490496627835684 0.0080138479292217 0.00470282090874176 0.00421392110977826 0.00328255225002544 0.00151638453489959 0.000379138294484296 0.00211560363460704
"palmer" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"repose" 0.0029279147391228 0.00514531219181724 0.00139116240893683 0.00345547929068434 0.00144307085477897 0.00657548658600736 0.00373285399659449 0.00072475322152807 0.00250353909390092 0 0.00213702611445912 0.000783803484790293 0.000842784221955653 0.00131302090001018 0 0.00151655317793718 0
"ridiculous" 0 0.0042877601598477 0.000463720802978942 0.00659682410039738 0.00240511809129828 0.0168040212753522 0.00229714092098122 0.00082828939603208 0.00113797231540951 0.00490496627835684 0.0026712826430739 0.000783803484790293 0.00140464036992609 0.00131302090001018 0.00353823058143238 0.00151655317793718 0.00105780181730352
"rubbing" 0 0.00171510406393908 0.00231860401489471 0.00282721032874173 0.00240511809129828 0.00292243848266994 0.000287142615122653 0.00051768087252005 0.000227594463081902 0.00490496627835684 0.0053425652861478 0 0.00252835266586696 0.000656510450005088 0.00202184604653279 0 0.000352600605767841
"sides" 0.0014639573695614 0.0042877601598477 0.0032460456208526 0.00345547929068434 0.00192409447303863 0.00876731544800982 0.00287142615122653 0.00362376610764035 0.00546226711396565 0.00735744941753525 0.0165619523870582 0 0.00337113688782261 0.0029542970250229 0.00404369209306557 0.00265396806139007 0.00317340545191057
