"Austen_Emma" "Austen_Pride" "Austen_Sense" "Eliot_Adam" "Eliot_Middlemarch" "Eliot_Mill"
"suitable" 0.00249303508323621 0.00246447054957693 0.00250836120401338 0.00139116240893683 0.00439788273359825 0.0033671653278176
"symptoms" 0.00436281139566337 0.00164298036638462 0.00167224080267559 0.00139116240893683 0.00502615169554086 0.00192409447303863
"teaching" 0.000623258770809052 0.00164298036638462 0 0.00370976642383154 0.00502615169554086 0.0033671653278176
"tendency" 0.00249303508323621 0.00246447054957693 0.00334448160535117 0.000927441605957885 0.00314134480971304 0.00529125980085622
"tiny" 0 0 0 0.00417348722681048 0.00439788273359825 0.00529125980085622
"uncommon" 0.00249303508323621 0.00410745091596155 0.00167224080267559 0.00463720802978942 0.00188480688582782 0.0033671653278176
"unconscious" 0.0012465175416181 0 0.00334448160535117 0.00881069525659991 0.00125653792388522 0.00240511809129828
"undoubtedly" 0.00872562279132673 0.00821490183192311 0.00752508361204013 0 0.000314134480971304 0
"waistcoat" 0 0 0.00167224080267559 0.00602837043872625 0.00439788273359825 0.00240511809129828
"wakem^s" 0 0 0 0 0 0.0163548030208283
"wisdom" 0 0.000821490183192311 0.00167224080267559 0.00278232481787365 0.00502615169554086 0.00432921256433691
"wives" 0.00249303508323621 0.000821490183192311 0.00167224080267559 0.00602837043872625 0.00251307584777043 0.00288614170955794
"accident" 0.000623258770809052 0.00492894109915386 0.00418060200668896 0.00278232481787365 0.00282721032874173 0.00288614170955794
"approve" 0.00436281139566337 0.00410745091596155 0.00668896321070234 0.00139116240893683 0.00251307584777043 0.000962047236519313
"aren^t" 0 0 0 0.00370976642383154 0.000628268961942608 0.0110635432199721
"arguments" 0.0012465175416181 0.00410745091596155 0.00334448160535117 0.00231860401489471 0.00502615169554086 0.000481023618259657
"aunt^s" 0.00311629385404526 0.00492894109915386 0 0.00695581204468414 0.000942403442913911 0.00192409447303863
"bath" 0.0130884341869901 0.000821490183192311 0.00167224080267559 0.00139116240893683 0.000942403442913911 0.00144307085477897
"body^s" 0.0180745043534625 0 0.00167224080267559 0.000463720802978942 0.000314134480971304 0
"careless" 0.00186977631242716 0.00164298036638462 0.00334448160535117 0.00278232481787365 0.00439788273359825 0.00192409447303863
"caution" 0.00872562279132673 0.00246447054957693 0.00585284280936455 0.000927441605957885 0.00219894136679913 0
"conditions" 0 0.000821490183192311 0.000836120401337793 0.000463720802978942 0.0081674965052539 0.00192409447303863
"discern" 0.00186977631242716 0.00164298036638462 0.000836120401337793 0.00463720802978942 0.00219894136679913 0.00481023618259657
"ear-rings" 0 0 0.000836120401337793 0.0148390656953262 0 0
"explained" 0.00186977631242716 0.0073934116487308 0.00919732441471572 0 0.00219894136679913 0.00144307085477897
"farmer" 0.00436281139566337 0 0 0.00463720802978942 0.00282721032874173 0.0033671653278176
"fever" 0.00311629385404526 0 0.00418060200668896 0.00231860401489471 0.00534028617651216 0.000481023618259657
"final" 0.000623258770809052 0.000821490183192311 0.000836120401337793 0.00185488321191577 0.00691095858136868 0.00192409447303863
"finest" 0.00311629385404526 0.00164298036638462 0.00334448160535117 0.00231860401489471 0.00282721032874173 0.00384818894607725
"gentleman^s" 0.00560932893728147 0.00657192146553849 0.00167224080267559 0.00185488321191577 0.00219894136679913 0.00144307085477897
"hearts" 0.000623258770809052 0 0.000836120401337793 0.00881069525659991 0.00125653792388522 0.00384818894607725
"justified" 0.00311629385404526 0.00410745091596155 0.00501672240802676 0.000927441605957885 0.00376961377165565 0.00144307085477897
"knightley^s" 0.0205675394366987 0 0 0 0 0
"lads" 0 0 0 0.0106655784685157 0.00125653792388522 0.00288614170955794
"missed" 0.00498607016647242 0.00246447054957693 0.00501672240802676 0.00278232481787365 0.00219894136679913 0.00144307085477897
"mystery" 0.00311629385404526 0.000821490183192311 0.000836120401337793 0.00602837043872625 0.00157067240485652 0.00384818894607725
"neglect" 0.00373955262485431 0.00903639201511542 0.00334448160535117 0.000927441605957885 0.00219894136679913 0.00144307085477897
"on^t" 0 0 0 0.0115930200744736 0 0.00384818894607725
"pen" 0.000623258770809052 0.00246447054957693 0.00250836120401338 0.00278232481787365 0.00376961377165565 0.00384818894607725
"pianoforte" 0.0137116929577991 0.00410745091596155 0.00501672240802676 0 0 0
"pointed" 0.00311629385404526 0.00410745091596155 0.00418060200668896 0.00231860401489471 0.00251307584777043 0.00240511809129828
"pool" 0 0.000821490183192311 0 0.00973813686255779 0.00125653792388522 0.0033671653278176
"positive" 0.00249303508323621 0.00246447054957693 0.00668896321070234 0.00185488321191577 0.00157067240485652 0.00432921256433691
"pressure" 0.000623258770809052 0 0 0.00185488321191577 0.00722509306233999 0.00240511809129828
"professional" 0.000623258770809052 0 0 0 0.00942403442913911 0.000962047236519313
"rarely" 0.0012465175416181 0 0 0.00510092883276837 0.00314134480971304 0.00481023618259657
"require" 0.00436281139566337 0.00246447054957693 0.00250836120401338 0.000463720802978942 0.00314134480971304 0.00432921256433691
"shoes" 0.00249303508323621 0.000821490183192311 0.00167224080267559 0.00602837043872625 0.00157067240485652 0.00384818894607725
"sorts" 0.000623258770809052 0 0 0.00231860401489471 0.00439788273359825 0.00625330703737554
"stirred" 0.000623258770809052 0 0.000836120401337793 0.0032460456208526 0.00628268961942608 0.00192409447303863
"strangers" 0.000623258770809052 0.00328596073276924 0.00501672240802676 0.00278232481787365 0.00251307584777043 0.00384818894607725
"struggling" 0 0.000821490183192311 0.000836120401337793 0.0032460456208526 0.00408374825262695 0.00529125980085622
"subtle" 0 0 0 0.00278232481787365 0.00628268961942608 0.0033671653278176
"valley" 0 0.00328596073276924 0.00919732441471572 0.00602837043872625 0.000628268961942608 0.00144307085477897
"vote" 0 0 0 0 0.010366437872053 0
"whip" 0 0 0.000836120401337793 0.00278232481787365 0.00691095858136868 0.00192409447303863
"witness" 0.00249303508323621 0.00246447054957693 0.00418060200668896 0.00510092883276837 0.00219894136679913 0.00144307085477897
"yearning" 0 0 0 0.00556464963574731 0.00345547929068434 0.00481023618259657
"abbey" 0.0149582104994173 0 0 0.00370976642383154 0 0
"advance" 0.00249303508323621 0.00246447054957693 0.00250836120401338 0.00231860401489471 0.00408374825262695 0.00192409447303863
"aged" 0 0 0 0.00741953284766308 0.00314134480971304 0.00288614170955794
"amused" 0.0112186578745629 0.00492894109915386 0.00250836120401338 0.000463720802978942 0.00125653792388522 0
"attentive" 0.00623258770809052 0.00821490183192311 0.00585284280936455 0.000463720802978942 0.00125653792388522 0
"betray" 0.00311629385404526 0.00246447054957693 0.000836120401337793 0.00278232481787365 0.00376961377165565 0.00240511809129828
"birth" 0.00498607016647242 0.00410745091596155 0.000836120401337793 0.00185488321191577 0.00376961377165565 0.000962047236519313
"brothers" 0.00249303508323621 0.00164298036638462 0.000836120401337793 0.00370976642383154 0.00471201721456956 0.000962047236519313
"charity" 0.00373955262485431 0.000821490183192311 0.00167224080267559 0.00231860401489471 0.00314134480971304 0.00384818894607725
"churchyard" 0 0 0 0.00649209124170519 0.00502615169554086 0.000962047236519313
"class" 0.00311629385404526 0.00164298036638462 0 0.00417348722681048 0.00345547929068434 0.00240511809129828
"coffin" 0 0 0 0.0139116240893683 0.000314134480971304 0.000481023618259657
"continual" 0.00560932893728147 0.00246447054957693 0.0108695652173913 0.000927441605957885 0 0.00240511809129828
"d" 0.00498607016647242 0 0.00250836120401338 0.00185488321191577 0.00439788273359825 0.00144307085477897
"dogs" 0 0 0.000836120401337793 0.00556464963574731 0.00282721032874173 0.00481023618259657
"dorlcote" 0 0 0 0 0 0.015392755784309
"drinking" 0.00311629385404526 0.000821490183192311 0.00250836120401338 0.00510092883276837 0.00219894136679913 0.00240511809129828
"evenings" 0.00311629385404526 0.00328596073276924 0.00167224080267559 0.000927441605957885 0.00376961377165565 0.0033671653278176
"excessively" 0.00747910524970863 0.00903639201511542 0.00585284280936455 0.000463720802978942 0.000314134480971304 0
"failed" 0.00560932893728147 0.00246447054957693 0.00334448160535117 0.000463720802978942 0.00188480688582782 0.00432921256433691
"farebrother^s" 0 0 0 0 0.0100523033910817 0
"favourable" 0.00872562279132673 0.00985788219830773 0.00501672240802676 0 0 0
"fun" 0 0.00657192146553849 0 0.0032460456208526 0.00188480688582782 0.00529125980085622
"gathering" 0.0012465175416181 0.000821490183192311 0.000836120401337793 0.00231860401489471 0.00471201721456956 0.00384818894607725
"gold" 0.000623258770809052 0 0.00167224080267559 0.00556464963574731 0.00376961377165565 0.00240511809129828
"happiest" 0.00436281139566337 0.00821490183192311 0.00501672240802676 0.000927441605957885 0.00125653792388522 0.00144307085477897
"hastened" 0 0.00328596073276924 0.00250836120401338 0.00602837043872625 0.00219894136679913 0.00240511809129828
"hurst" 0 0.0262876858621539 0 0 0 0
"insisted" 0.0012465175416181 0.000821490183192311 0.00334448160535117 0.00185488321191577 0.00502615169554086 0.00240511809129828
"interruption" 0.0012465175416181 0.00821490183192311 0.00167224080267559 0.00185488321191577 0.00345547929068434 0.00144307085477897
"letty" 0 0 0 0 0.0100523033910817 0
"method" 0.00186977631242716 0.00410745091596155 0.00334448160535117 0.000927441605957885 0.00282721032874173 0.00432921256433691
"mixed" 0.00311629385404526 0.00164298036638462 0 0.00185488321191577 0.00596855513845477 0.000962047236519313
"momentary" 0.00311629385404526 0.00246447054957693 0.00167224080267559 0.00370976642383154 0.00188480688582782 0.00384818894607725
"offering" 0.00436281139566337 0.00246447054957693 0.00418060200668896 0.00139116240893683 0.00188480688582782 0.00384818894607725
"officers" 0 0.0254661956789616 0 0 0.000314134480971304 0
"ours" 0.00436281139566337 0.00164298036638462 0.000836120401337793 0.00231860401489471 0.00345547929068434 0.00288614170955794
"partial" 0.00436281139566337 0.00821490183192311 0.00585284280936455 0.000463720802978942 0.000942403442913911 0.00192409447303863
"pipe" 0 0 0 0.0111292992714946 0.00219894136679913 0.000481023618259657
"pitiable" 0.0012465175416181 0.00246447054957693 0.00334448160535117 0.000927441605957885 0.00282721032874173 0.00577228341911588
"poulter" 0 0 0 0 0 0.015392755784309
"practical" 0 0 0 0.00278232481787365 0.00534028617651216 0.00432921256433691
"recollect" 0.011841916645372 0.00492894109915386 0.00501672240802676 0 0.000314134480971304 0
"recover" 0.00311629385404526 0.00492894109915386 0.00167224080267559 0.000927441605957885 0.00345547929068434 0.00288614170955794
"reflected" 0.00186977631242716 0.00246447054957693 0.000836120401337793 0.00139116240893683 0.00596855513845477 0.00144307085477897
"reserved" 0.00560932893728147 0.00575043128234618 0.00585284280936455 0.000927441605957885 0.00219894136679913 0
"respects" 0.00373955262485431 0.00492894109915386 0.00250836120401338 0.00231860401489471 0.00282721032874173 0.00144307085477897
"seating" 0 0 0.00167224080267559 0.00278232481787365 0.00345547929068434 0.00625330703737554
"seized" 0.00311629385404526 0.00164298036638462 0.000836120401337793 0.00278232481787365 0.00251307584777043 0.00481023618259657
"separation" 0.00249303508323621 0.00657192146553849 0.00752508361204013 0.000927441605957885 0.000942403442913911 0.00288614170955794
"sixteen" 0.00560932893728147 0.00575043128234618 0.00167224080267559 0.00139116240893683 0.000628268961942608 0.00432921256433691
"stream" 0.000623258770809052 0.00328596073276924 0 0.000927441605957885 0.00251307584777043 0.00817740151041416
"surprized" 0.0199442806658897 0 0 0 0 0
"travelling" 0.00311629385404526 0.00492894109915386 0.00418060200668896 0.00231860401489471 0.00251307584777043 0.00144307085477897
"treat" 0.0012465175416181 0.00410745091596155 0.00418060200668896 0.00139116240893683 0.00282721032874173 0.00384818894607725
"tyke" 0 0 0 0 0.0100523033910817 0
"whispered" 0.00186977631242716 0.000821490183192311 0.00250836120401338 0.00463720802978942 0.000628268961942608 0.00625330703737554
"wickham^s" 0 0.0262876858621539 0 0 0 0
"yellow" 0.00186977631242716 0 0 0.00741953284766308 0.00188480688582782 0.0033671653278176
"affect" 0.00311629385404526 0.00246447054957693 0.00250836120401338 0.00139116240893683 0.00471201721456956 0.000962047236519313
"agony" 0.0012465175416181 0.000821490183192311 0.00668896321070234 0.00463720802978942 0.000942403442913911 0.0033671653278176
"allusion" 0.00186977631242716 0.00328596073276924 0.000836120401337793 0.000927441605957885 0.00345547929068434 0.00481023618259657
"attack" 0.00373955262485431 0.00328596073276924 0.00250836120401338 0 0.00408374825262695 0.00240511809129828
"becomes" 0.00311629385404526 0.00328596073276924 0 0.00278232481787365 0.00219894136679913 0.00432921256433691
"bid" 0.00249303508323621 0.000821490183192311 0.00334448160535117 0.00278232481787365 0.00282721032874173 0.0033671653278176
"brain" 0.00436281139566337 0.00164298036638462 0 0.00185488321191577 0.00282721032874173 0.00432921256433691
"chest" 0 0 0 0.00417348722681048 0.00219894136679913 0.00721535427389485
"chuse" 0.0149582104994173 0 0.00585284280936455 0 0 0
"cloud" 0.000623258770809052 0 0.000836120401337793 0.00649209124170519 0.00157067240485652 0.00481023618259657
"comfortably" 0.00685584647889957 0.00164298036638462 0.00418060200668896 0.000927441605957885 0.00314134480971304 0.000481023618259657
"companionship" 0 0 0 0.00139116240893683 0.00659682410039738 0.0033671653278176
"daughter^s" 0.00934888156213578 0.00575043128234618 0.00334448160535117 0 0.000628268961942608 0.00144307085477897
"deeds" 0 0 0 0.00695581204468414 0.00314134480971304 0.00288614170955794
"differently" 0.00685584647889957 0.00575043128234618 0.00167224080267559 0.00139116240893683 0.00157067240485652 0.00144307085477897
"displeased" 0.00498607016647242 0.00328596073276924 0.00334448160535117 0.00417348722681048 0.00125653792388522 0.000962047236519313
"encourage" 0.00186977631242716 0.00492894109915386 0.00334448160535117 0.0032460456208526 0.00125653792388522 0.0033671653278176
"evils" 0.00623258770809052 0.00657192146553849 0.00167224080267559 0.00231860401489471 0.000628268961942608 0.00192409447303863
"fail" 0.00311629385404526 0.00492894109915386 0.00334448160535117 0.000927441605957885 0.00282721032874173 0.00240511809129828
"fairfax^s" 0.0193210218950806 0 0 0 0 0
"farming" 0.0012465175416181 0 0 0.00602837043872625 0.00314134480971304 0.00288614170955794
"fatigue" 0.0012465175416181 0.00328596073276924 0.00501672240802676 0.00139116240893683 0.00282721032874173 0.0033671653278176
"fight" 0.000623258770809052 0.00164298036638462 0 0.0032460456208526 0.00282721032874173 0.00577228341911588
"fitzwilliam" 0 0.0254661956789616 0 0 0 0
"flushed" 0.000623258770809052 0 0.000836120401337793 0.00463720802978942 0.00188480688582782 0.00625330703737554
"forming" 0.00623258770809052 0.00328596073276924 0.00334448160535117 0.00139116240893683 0.00251307584777043 0.000962047236519313
"forms" 0.000623258770809052 0.00164298036638462 0.00334448160535117 0.000927441605957885 0.00502615169554086 0.00288614170955794
"forty" 0.00498607016647242 0.000821490183192311 0.00334448160535117 0.00139116240893683 0.00345547929068434 0.00192409447303863
"gaze" 0.00186977631242716 0.000821490183192311 0.000836120401337793 0.00139116240893683 0.00219894136679913 0.0076963778921545
"genuine" 0.00186977631242716 0.00164298036638462 0.00334448160535117 0.000927441605957885 0.00534028617651216 0.00144307085477897
"george" 0.00373955262485431 0.00657192146553849 0 0.00185488321191577 0.00282721032874173 0.00192409447303863
"golden" 0 0 0 0.00417348722681048 0.00157067240485652 0.00817740151041416
"graceful" 0.00249303508323621 0.000821490183192311 0.00334448160535117 0.00185488321191577 0.00376961377165565 0.00288614170955794
"hearth" 0 0.000821490183192311 0 0.00463720802978942 0.00314134480971304 0.00481023618259657
"humiliation" 0.00249303508323621 0.00164298036638462 0 0.00185488321191577 0.00282721032874173 0.00577228341911588
"induced" 0.00747910524970863 0.00164298036638462 0.00418060200668896 0.000927441605957885 0.00157067240485652 0.00240511809129828
"interference" 0.00498607016647242 0.0106793723815 0.000836120401337793 0 0.00188480688582782 0.00144307085477897
"jennings^s" 0 0 0.0259197324414716 0 0 0
"keenly" 0.000623258770809052 0 0 0.0032460456208526 0.00376961377165565 0.00529125980085622
"king" 0.000623258770809052 0.00657192146553849 0 0.00463720802978942 0.00345547929068434 0.000481023618259657
"lip" 0.0012465175416181 0 0.000836120401337793 0.00278232481787365 0.00439788273359825 0.00384818894607725
"merits" 0.00436281139566337 0.000821490183192311 0.00752508361204013 0.000463720802978942 0.00282721032874173 0.00192409447303863
"molly" 0 0 0 0.0143753448923472 0 0
"mood" 0 0 0.000836120401337793 0.00185488321191577 0.00659682410039738 0.00240511809129828
"mum" 0.000623258770809052 0 0 0.00139116240893683 0.000314134480971304 0.0125066140747511
"mysterious" 0 0 0.000836120401337793 0.00139116240893683 0.00439788273359825 0.00625330703737554
"nine" 0.00186977631242716 0.00164298036638462 0.000836120401337793 0.00556464963574731 0.00188480688582782 0.0033671653278176
"nodding" 0.00311629385404526 0 0.000836120401337793 0.00185488321191577 0.00439788273359825 0.0033671653278176
"petty" 0 0 0.000836120401337793 0.000463720802978942 0.00753922754331129 0.00240511809129828
"pick" 0.000623258770809052 0 0 0.00788325365064202 0.00219894136679913 0.00288614170955794
"process" 0.0012465175416181 0.000821490183192311 0 0.00185488321191577 0.00345547929068434 0.00625330703737554
"quitting" 0.00311629385404526 0.00657192146553849 0.00334448160535117 0 0.00439788273359825 0
"recent" 0.00186977631242716 0.00410745091596155 0.00167224080267559 0.00185488321191577 0.00251307584777043 0.00432921256433691
"rejoice" 0.00373955262485431 0.00575043128234618 0.00250836120401338 0.00370976642383154 0.00125653792388522 0.00144307085477897
"remembering" 0.0012465175416181 0.00164298036638462 0.00250836120401338 0.00370976642383154 0.00439788273359825 0.000962047236519313
"rescue" 0.0012465175416181 0.000821490183192311 0 0.00278232481787365 0.00439788273359825 0.00384818894607725
"rule" 0.00623258770809052 0.00164298036638462 0 0.00231860401489471 0.00376961377165565 0.000962047236519313
"separate" 0.00747910524970863 0.00492894109915386 0.00334448160535117 0.00139116240893683 0.00157067240485652 0.000481023618259657
"shortly" 0.00311629385404526 0.00985788219830773 0.00585284280936455 0.000927441605957885 0.000942403442913911 0.000962047236519313
"sink" 0.00560932893728147 0.00246447054957693 0.00418060200668896 0.000927441605957885 0.00251307584777043 0.00192409447303863
"softened" 0.00311629385404526 0.00492894109915386 0.00752508361204013 0.0032460456208526 0.00125653792388522 0
"strangely" 0 0.000821490183192311 0 0.00510092883276837 0.00314134480971304 0.00432921256433691
"stretched" 0 0.000821490183192311 0.00250836120401338 0.00417348722681048 0.00408374825262695 0.00240511809129828
"system" 0.00311629385404526 0 0 0.000463720802978942 0.00691095858136868 0.00144307085477897
"talents" 0.00498607016647242 0.00410745091596155 0.00334448160535117 0.000463720802978942 0.00345547929068434 0.000962047236519313
"thanked" 0.00436281139566337 0.00575043128234618 0.00585284280936455 0.00185488321191577 0.000314134480971304 0.00240511809129828
"thither" 0.00249303508323621 0.0073934116487308 0.00250836120401338 0.00278232481787365 0.00188480688582782 0.00144307085477897
"toller" 0 0 0 0 0.00973816891011042 0
"treddleston" 0 0 0 0.0143753448923472 0 0
"unjust" 0.00373955262485431 0.00328596073276924 0.00501672240802676 0.000927441605957885 0.00345547929068434 0.000962047236519313
"vulgar" 0.00498607016647242 0.00164298036638462 0.00250836120401338 0.00185488321191577 0.00314134480971304 0.00192409447303863
"alarming" 0.00373955262485431 0.00410745091596155 0.00167224080267559 0.00139116240893683 0.00314134480971304 0.00192409447303863
"apology" 0.00311629385404526 0.00657192146553849 0.00836120401337793 0.000927441605957885 0.00125653792388522 0.000481023618259657
"asleep" 0.0012465175416181 0 0.00250836120401338 0.00649209124170519 0.00188480688582782 0.00240511809129828
"audience" 0 0.00164298036638462 0 0.00231860401489471 0.00596855513845477 0.00192409447303863
"background" 0.000623258770809052 0 0 0.00278232481787365 0.00628268961942608 0.00144307085477897
"beating" 0 0 0 0.00556464963574731 0.00219894136679913 0.00529125980085622
"cards" 0.00311629385404526 0.00575043128234618 0.00668896321070234 0.000463720802978942 0.00157067240485652 0.00192409447303863
"ceremony" 0.00436281139566337 0.00410745091596155 0.00585284280936455 0.00278232481787365 0.00125653792388522 0.000481023618259657
"chaise" 0.00249303508323621 0.00903639201511542 0.00501672240802676 0.00139116240893683 0 0.00288614170955794
"changes" 0.000623258770809052 0.000821490183192311 0.000836120401337793 0.00278232481787365 0.00502615169554086 0.00240511809129828
"cheap" 0.0012465175416181 0.000821490183192311 0.000836120401337793 0.00278232481787365 0.00345547929068434 0.00432921256433691
"childhood" 0.0012465175416181 0.000821490183192311 0 0.00463720802978942 0.00157067240485652 0.00577228341911588
"churchill^s" 0.0186977631242716 0 0 0 0 0
"cleverness" 0.000623258770809052 0 0 0.00139116240893683 0.00659682410039738 0.00240511809129828
"clouds" 0.0012465175416181 0 0.00250836120401338 0.00463720802978942 0.00251307584777043 0.0033671653278176
"colored" 0 0 0 0 0.00471201721456956 0.00721535427389485
"conception" 0 0.000821490183192311 0 0.00139116240893683 0.00534028617651216 0.00432921256433691
"concerns" 0.00560932893728147 0.00657192146553849 0.00668896321070234 0.000927441605957885 0.000942403442913911 0
"conflict" 0 0 0 0.00231860401489471 0.00408374825262695 0.00577228341911588
"correct" 0.00311629385404526 0.00164298036638462 0.00167224080267559 0.00139116240893683 0.00408374825262695 0.00240511809129828
"delaford" 0 0 0.0250836120401338 0 0 0
"describe" 0.00498607016647242 0.00575043128234618 0.00501672240802676 0.00139116240893683 0.00157067240485652 0.000481023618259657
"described" 0.00311629385404526 0.00410745091596155 0.00752508361204013 0.00185488321191577 0.00157067240485652 0.000962047236519313
"desk" 0 0 0 0.00417348722681048 0.00502615169554086 0.00240511809129828
"discontent" 0.000623258770809052 0 0.00250836120401338 0.000463720802978942 0.00471201721456956 0.00481023618259657
"efforts" 0.000623258770809052 0.00164298036638462 0 0.00139116240893683 0.00502615169554086 0.00384818894607725
"eliza" 0 0.0180727840302308 0.00668896321070234 0 0 0
"everywhere" 0.00186977631242716 0.00164298036638462 0 0.00231860401489471 0.00408374825262695 0.0033671653278176
"examining" 0.00249303508323621 0.00328596073276924 0.00334448160535117 0.00278232481787365 0.00251307584777043 0.00192409447303863
"expensive" 0 0 0.00418060200668896 0.00185488321191577 0.00471201721456956 0.00288614170955794
"expressions" 0.00498607016647242 0.00985788219830773 0.00250836120401338 0.000463720802978942 0.00188480688582782 0
"finger" 0.00186977631242716 0 0.000836120401337793 0.00370976642383154 0.00376961377165565 0.00288614170955794
"gain" 0.00249303508323621 0.00164298036638462 0.00668896321070234 0.00139116240893683 0.00345547929068434 0.000962047236519313
"goods" 0 0 0 0.000463720802978942 0.00219894136679913 0.0105825196017124
"henry" 0.0130884341869901 0 0.00250836120401338 0 0.00188480688582782 0
"horror" 0.00436281139566337 0.00410745091596155 0.00334448160535117 0.00370976642383154 0.000628268961942608 0.00192409447303863
"interval" 0.00311629385404526 0.00328596073276924 0.00334448160535117 0.000927441605957885 0.00251307584777043 0.0033671653278176
"la" 0.0012465175416181 0.00246447054957693 0.00501672240802676 0 0.00439788273359825 0.00240511809129828
"labor" 0 0 0.000836120401337793 0 0.00691095858136868 0.0033671653278176
"lace" 0.00373955262485431 0.000821490183192311 0 0.00695581204468414 0.000314134480971304 0.0033671653278176
"learnt" 0.0012465175416181 0.0115008625646924 0.00668896321070234 0.00231860401489471 0 0.000481023618259657
"lessons" 0.000623258770809052 0 0 0.00139116240893683 0.00188480688582782 0.00962047236519313
"lightly" 0 0 0.000836120401337793 0.00370976642383154 0.00376961377165565 0.00432921256433691
"lingering" 0.000623258770809052 0.000821490183192311 0.00167224080267559 0.00556464963574731 0.00345547929068434 0.00144307085477897
"loose" 0 0.000821490183192311 0.000836120401337793 0.00602837043872625 0.00314134480971304 0.00240511809129828
"lors" 0 0 0 0 0 0.0144307085477897
"merry" 0.0012465175416181 0.00246447054957693 0.00334448160535117 0.00463720802978942 0.00345547929068434 0
"moderate" 0.00373955262485431 0.00164298036638462 0.00334448160535117 0.00185488321191577 0.00314134480971304 0.00192409447303863
"notwithstanding" 0 0 0 0.00370976642383154 0.00408374825262695 0.00432921256433691
"nought" 0.000623258770809052 0 0.000836120401337793 0.00927441605957885 0.00125653792388522 0.00192409447303863
"original" 0.00311629385404526 0.00328596073276924 0.000836120401337793 0.000927441605957885 0.00376961377165565 0.00288614170955794
"parlour" 0.00436281139566337 0.00492894109915386 0.00919732441471572 0.00278232481787365 0 0
"partiality" 0.0012465175416181 0.0106793723815 0.00836120401337793 0.000463720802978942 0.000628268961942608 0.000962047236519313
"peculiarly" 0.00685584647889957 0.00246447054957693 0.00167224080267559 0 0.00188480688582782 0.00384818894607725
"pioneer" 0 0 0 0 0.00942403442913911 0
"playful" 0.0012465175416181 0.00164298036638462 0.000836120401337793 0.00139116240893683 0.00219894136679913 0.00721535427389485
"pleading" 0.0012465175416181 0 0 0.00510092883276837 0.00219894136679913 0.00481023618259657
"proportion" 0.00249303508323621 0.00328596073276924 0.00334448160535117 0.00231860401489471 0.00188480688582782 0.0033671653278176
"rage" 0 0.00164298036638462 0.000836120401337793 0.00185488321191577 0.00345547929068434 0.00577228341911588
"raising" 0.00186977631242716 0.00246447054957693 0.00167224080267559 0.00185488321191577 0.00345547929068434 0.0033671653278176
"reception" 0.00249303508323621 0.0073934116487308 0.00501672240802676 0.000463720802978942 0.00251307584777043 0.000962047236519313
"removal" 0.00436281139566337 0.00575043128234618 0.00919732441471572 0 0.000942403442913911 0.000962047236519313
"secrecy" 0.00186977631242716 0.00821490183192311 0.00919732441471572 0 0.00157067240485652 0.000481023618259657
"sell" 0.000623258770809052 0.000821490183192311 0.00334448160535117 0.0032460456208526 0.00439788273359825 0.00144307085477897
"served" 0.000623258770809052 0 0.00334448160535117 0.00185488321191577 0.00502615169554086 0.00240511809129828
"sob" 0 0 0 0.00278232481787365 0.00471201721456956 0.00432921256433691
"sounds" 0.00186977631242716 0.000821490183192311 0.000836120401337793 0.00463720802978942 0.00188480688582782 0.00432921256433691
"stands" 0.000623258770809052 0.00164298036638462 0 0.00463720802978942 0.00408374825262695 0.00192409447303863
"stories" 0.000623258770809052 0 0 0.000463720802978942 0.00251307584777043 0.00962047236519313
"stupidity" 0.0012465175416181 0.00328596073276924 0 0.000463720802978942 0.00471201721456956 0.00384818894607725
"suggestion" 0.0012465175416181 0.000821490183192311 0.000836120401337793 0.00417348722681048 0.00314134480971304 0.0033671653278176
"supported" 0 0.00328596073276924 0.0125418060200669 0.000463720802978942 0.00219894136679913 0.00144307085477897
"throat" 0.00685584647889957 0.000821490183192311 0.00250836120401338 0.00139116240893683 0.00282721032874173 0.00144307085477897
"total" 0.00186977631242716 0.00246447054957693 0.00501672240802676 0.00139116240893683 0.00376961377165565 0.00144307085477897
"upo" 0 0 0 0.00788325365064202 0.000628268961942608 0.00529125980085622
"using" 0.000623258770809052 0.000821490183192311 0.00167224080267559 0.00139116240893683 0.00534028617651216 0.00288614170955794
"virtues" 0.0012465175416181 0 0.000836120401337793 0.00278232481787365 0.00282721032874173 0.00577228341911588
"voices" 0.00249303508323621 0 0.00167224080267559 0.00556464963574731 0.00125653792388522 0.00384818894607725
"wherever" 0.00436281139566337 0.00657192146553849 0.00334448160535117 0.00231860401489471 0.00157067240485652 0.000481023618259657
"widow" 0.00186977631242716 0.00246447054957693 0.00418060200668896 0.00185488321191577 0.00439788273359825 0.000481023618259657
"windsor" 0.00311629385404526 0 0 0.0111292992714946 0.000314134480971304 0
"youngest" 0.00249303508323621 0.0106793723815 0.00334448160535117 0.000927441605957885 0.00157067240485652 0.000962047236519313
"allowing" 0.00311629385404526 0.00657192146553849 0.00167224080267559 0.00185488321191577 0.00188480688582782 0.00192409447303863
"alteration" 0.0012465175416181 0.00575043128234618 0.0125418060200669 0 0.000942403442913911 0.000962047236519313
"ambition" 0.0012465175416181 0.000821490183192311 0.00167224080267559 0.00185488321191577 0.00502615169554086 0.00192409447303863
"amuse" 0.00498607016647242 0.00410745091596155 0.00334448160535117 0.00139116240893683 0.00157067240485652 0.00192409447303863
