ID;OWNER_AGE;OWNER_SEX;NEIGHBORHOOD;BREED;BIRTHYEAR;SEX;COLOR
125399;41-50;m;12;Rottweiler;2014;m;schwarz
125400;31-40;w;8;Epagneul Breton;2008;w;weiss/rot
125401;31-40;m;6;English Springer Spaniel;2005;m;schwarz/weiss
125401;31-40;m;6;Labrador Retriever;2006;w;golden
125408;21-30;w;11;Chihuahua;2013;m;braun
125409;21-30;m;4;Mops;2013;m;schwarz
125467;21-30;m;11;Labrador Retriever;2016;w;schwarz
125469;41-50;w;12;Mischling klein;2014;m;tricolor
125470;21-30;w;10;Spitz;2014;m;orange
125471;61-70;w;6;Welsh Terrier;2008;m;black/tan
125472;51-60;w;11;Mischling klein;2012;m;hellbraun
125473;31-40;m;10;Mischling klein;2013;m;schwarz/weiss
125475;51-60;w;5;Shih Tzu;2001;m;braun/weiss
125539;61-70;w;10;West Highland White Terrier;2002;w;weiss
125560;51-60;w;10;Schweizer Sennenhund;2006;w;tricolor
125568;51-60;w;7;Havaneser;2014;w;schwarz
125575;21-30;w;11;Boxer;2009;w;fawn
125577;31-40;m;9;Shiba Inu;2014;m;rot
125586;61-70;m;9;Mops;2010;m;schwarz
125587;31-40;w;11;Mischling klein;2006;w;weiss
125587;31-40;w;11;Mischling klein;2007;w;schwarz/weiss
125588;31-40;w;12;Mops;2010;m;beige
125589;51-60;w;11;Zwergpinscher;2010;w;braun
125605;31-40;w;6;Chihuahua;2009;w;braun/weiss
125606;31-40;w;7;Bichon Havanais;2015;m;weiss/schwarz
125610;21-30;w;9;Spitz;2014;m;schwarz/grau
125611;21-30;w;7;Zwergschnauzer;2011;m;schwarz
125614;41-50;w;7;Labrador Retriever;2013;w;silber
125616;21-30;w;11;Mischling klein;2013;w;schwarz
125618;41-50;w;3;Malteser;2014;m;weiss
125626;31-40;m;6;Berner Sennenhund;2013;m;tricolor
125627;51-60;w;6;Whippet;2008;w;schwarz
125628;31-40;w;7;Labrador Retriever;2005;m;schwarz
125632;31-40;w;3;West Highland White Terrier;2006;w;weiss
125633;51-60;w;7;Zwergdackel;2004;m;saufarben
125634;51-60;w;6;Boston Terrier;2003;m;schwarz/weiss
125641;21-30;w;12;Mops;2009;m;beige
125643;31-40;w;6;Malteser;2012;w;weiss
125651;61-70;w;7;Podenco;2009;w;braun
125652;21-30;m;11;Husky;2011;m;grau/weiss
125656;51-60;w;11;Welsh Terrier;2015;w;black/tan
125661;21-30;w;7;Border Collie;2012;m;schwarz/weiss
125663;51-60;w;5;Grosspudel;2012;m;schwarz
125668;41-50;w;9;Mischling klein;2008;m;hellbraun/weiss
125670;31-40;m;3;Boston Terrier;2011;m;braun/weiss
125672;21-30;w;3;Malteser;2014;w;weiss
125674;41-50;m;5;Französische Bulldogge;2011;m;fauve
125676;51-60;w;2;Rhodesian Ridgeback;2015;w;hellbraun
125677;51-60;w;7;Mischling klein;2007;m;grau/braun
125689;51-60;w;7;Mittelpudel;2014;m;schwarz
125693;31-40;w;3;Mischling klein;2013;w;schwarz
125721;91-100;w;6;Yorkshire Terrier;2003;w;beige
125728;21-30;w;3;Chihuahua;2005;m;braun
125728;21-30;w;3;Chihuahua;2010;m;braun/weiss
125729;31-40;m;12;Zwergschnauzer;2014;m;schwarz/silber
125738;51-60;w;10;Chihuahua;2012;m;beige/weiss
125740;31-40;w;8;Mischling klein;2010;w;tricolor
125743;31-40;w;11;Polnische Bracke;2014;w;schwarz
125749;41-50;w;2;Barbet;2014;m;schwarz/weiss
125751;41-50;w;12;Mischling klein;2014;m;schwarz
125752;51-60;m;11;Malteser;2014;m;weiss
125770;31-40;w;2;Malteser;2014;w;weiss
125773;61-70;w;12;Labrador Retriever;2003;m;schwarz
125775;41-50;m;2;Yorkshire Terrier;2009;m;black/tan
125776;61-70;w;2;Yorkshire Terrier;2015;m;schwarz/braun
125776;61-70;w;2;Yorkshire Terrier;2014;w;black/tan
125782;51-60;w;8;Border Terrier;2008;w;braun
125783;21-30;m;12;Rottweiler;2014;m;schwarz/braun
125784;41-50;m;5;Lagotto Romagnolo;2014;w;braun/grau
125785;41-50;w;7;Cavalier King Charles Spaniel;2014;m;black/tan
125791;21-30;w;10;Chihuahua;2007;m;black/tan
125794;51-60;w;2;Labrador Retriever;2014;m;schwarz
125798;51-60;w;8;Bichon Havanais;2011;m;weiss/schwarz
125804;31-40;w;9;Mischling klein;2008;m;schwarz/weiss
125808;61-70;m;7;Englische Bulldogge;2014;w;braun/weiss
125808;61-70;m;7;Englische Bulldogge;2014;w;braun/weiss
125809;71-80;w;10;Mischling gross;2004;w;blondfarben
125816;41-50;m;12;Yorkshire Terrier;2014;m;schwarz/braun
125818;41-50;m;6;Golden Retriever;2015;m;golden
125820;31-40;m;8;Französische Bulldogge;2014;m;beige
125824;31-40;w;8;Mops;2014;m;beige/schwarz
125825;51-60;m;7;Weimaraner;2009;m;grau
125829;31-40;w;6;Mischling klein;2009;w;weiss/schwarz
125832;51-60;w;7;Bolonka Zwetna;2009;w;schwarz
125835;41-50;w;11;Bull Terrier;2014;m;weiss
125852;71-80;w;12;Pudel;2004;w;schwarz
125855;21-30;m;3;Mischling klein;2007;w;beige
125859;51-60;w;11;Jack Russel Terrier;2014;m;braun
125859;51-60;w;11;Jack Russel Terrier;2010;w;tricolor
125862;41-50;w;12;Chihuahua;2016;m;weiss/schwarz
125862;41-50;w;12;Chihuahua;2014;m;schwarz
125865;21-30;w;12;Zwergspitz;2014;w;orange
125866;41-50;w;11;Mischling klein;2002;w;schwarz
125867;21-30;m;11;Shih Tzu;2004;m;tricolor
125870;21-30;m;3;Jack Russel Terrier;2009;w;tricolor
125871;31-40;w;3;Rhodesian Ridgeback;2011;w;rot/braun
125872;41-50;w;4;Mischling klein;2009;m;weiss/beige
125876;21-30;w;11;Zwergspitz;2014;m;sable
125877;71-80;w;7;English Cocker Spaniel;2015;m;schwarz/loh
125884;31-40;m;9;Weimaraner;2014;m;grau/silber
125889;71-80;w;7;Chihuahua;2007;m;rot/braun
125891;71-80;w;6;Kerry Blue Terrier;2004;w;schwarz/grau
125892;51-60;w;1;Golden Retriever;2000;w;golden
125893;41-50;w;4;Yorkshire Terrier;2007;w;blau
125897;21-30;w;3;Französische Bulldogge;2013;m;gestromt
125898;41-50;w;11;Bolonka Zwetna;2014;m;weiss/beige
125900;nov/20;w;9;Jack Russel Terrier;2011;m;tricolor
125901;31-40;m;2;Mischling gross;2014;w;schwarz/braun/weiss
125902;31-40;w;2;Golden Retriever;2015;w;golden
125904;41-50;w;7;Mischling klein;2002;w;grau
125912;51-60;w;1;Yorkshire Terrier;2014;m;schwarz/braun
125924;21-30;w;11;Chihuahua;2009;w;beige
125924;21-30;w;11;Englische Bulldogge;2006;w;braun/weiss
125930;31-40;w;6;Shetland Sheepdog;2009;w;zobel
125933;31-40;w;2;Magyar Viszla;2010;w;hellbraun
125937;41-50;m;6;Transylvanischer Laufhund;2014;m;schwarz/braun
125970;51-60;m;11;Zwergspitz;2014;m;weiss
125974;31-40;w;11;Schnauzer;2006;m;pfeffer/salz
125994;31-40;w;2;Labrador Retriever;2009;w;schwarz
125997;21-30;m;9;Englische Bulldogge;2014;m;weiss
126008;41-50;w;7;Flat Coated Retriever;2010;w;schwarz
126018;41-50;m;9;Mischling klein;2014;w;schwarz/weiss
126019;21-30;w;5;Beagle;2008;w;braun/weiss
126020;61-70;w;6;Welsh Corgi;2012;m;weizen
126027;41-50;w;6;Ratero;2004;m;schwarz/weiss
126047;21-30;w;6;Border Collie;2005;w;blue/merle
126048;31-40;w;7;Chihuahua;2003;m;braun/weiss
126048;31-40;w;7;Chihuahua;2006;w;braun
126054;51-60;w;3;Jack Russel Terrier;2007;m;tricolor
126062;61-70;w;10;Coton de Tulear;2005;m;weiss
126116;61-70;w;8;Rauhaar Dackel;2009;m;saufarben
126116;61-70;w;8;Rauhaar Dackel;2004;m;saufarben
126120;21-30;w;11;Setter;2010;w;schwarz
126121;51-60;m;3;Berner Sennenhund;2010;m;tricolor
126122;61-70;w;10;Yorkshire Terrier;2015;m;braun/schwarz
126124;21-30;w;2;Weimaraner;2015;m;grau
126125;41-50;m;4;Chihuahua;2009;m;beige
126131;41-50;w;8;Zwergdachshund;2015;m;saufarben
126147;41-50;m;3;Mastiff;2012;m;gestromt
126178;21-30;m;11;English Cocker Spaniel;2011;m;braun
126190;31-40;m;11;Dogo Argentino;2015;m;weiss
126193;31-40;w;12;Mops;2006;m;schwarz
126212;21-30;w;10;Malteser;2011;m;weiss
126226;21-30;w;10;Italienisches Windspiel;2015;m;grau
126230;31-40;w;11;Labrador Retriever;2011;m;schwarz
126235;21-30;w;10;Parson Jack Russell Terrier;2015;w;weiss/braun/schwarz
126244;31-40;w;8;Jack Russel Terrier;2006;m;tricolor
126245;21-30;m;5;Jack Russel Terrier;2011;m;weiss/braun
126250;21-30;m;2;Mischling gross;2014;m;schwarz/weiss
126251;41-50;w;4;Malteser;2014;w;weiss
126252;21-30;w;5;Chihuahua;2010;w;rot/weiss
126253;41-50;m;9;Dachshund;2015;m;schwarz/rot
126255;41-50;m;11;Yorkshire Terrier;2015;w;black/tan
126257;31-40;m;9;Rottweiler;2015;w;braun/schwarz
126271;71-80;w;10;Mischling klein;2004;m;weiss/rot
126288;41-50;w;8;Labradoodle;2011;m;weiss
126290;81-90;w;3;Mischling klein;2008;m;braun
126294;71-80;w;10;Labrador Retriever;2003;m;schwarz
126302;21-30;w;7;Mischling gross;2015;m;tricolor
126303;61-70;w;4;Malteser;2015;w;weiss
126309;41-50;m;4;Tibetan Spaniel;2001;w;tricolor
126310;41-50;w;9;Mischling klein;2010;m;schwarz/weiss
126338;71-80;m;9;Havaneser;2015;m;tricolor
126339;21-30;w;3;Französische Bulldogge;2013;w;weiss/schwarz
126340;41-50;w;11;Sibirischer Husky;2013;w;braun/weiss
126342;61-70;w;11;Mischling klein;2011;w;braun
126344;31-40;m;8;Schäfer;2013;m;braun/schwarz
126349;21-30;w;8;Shih Tzu;2014;m;hellbraun/weiss
126386;51-60;w;9;Zwergpudel;2014;w;schwarz
126390;81-90;w;2;Pinscher;2001;w;braun
126393;41-50;m;3;Podenco;2008;w;braun
126396;31-40;w;9;Mischling gross;2006;m;rot/braun
126403;31-40;m;7;Beagle;2015;w;tricolor
126405;21-30;w;7;Chihuahua;2010;m;weiss
126407;41-50;m;6;Mischling klein;2014;w;weiss
126411;21-30;w;9;Weimaraner;2013;m;blau
126428;51-60;w;7;Altdeutscher Schäfer;2012;w;silbergrau
126428;51-60;w;7;Australian Shepherd;2015;w;red merle
126431;21-30;w;12;Labrador Retriever;2014;w;braun
126437;41-50;w;5;Mischling klein;2015;w;braun
126442;31-40;m;9;Appenzeller Sennenhund;2015;w;tricolor
126442;31-40;m;9;Schweizer Sennenhund;2016;w;tricolor
126448;61-70;m;11;Grosspudel;2015;m;schwarz
126451;21-30;w;5;Mops;2011;m;beige/schwarz
126452;51-60;w;6;Mischling gross;2005;m;braun
126453;31-40;w;2;Parson Russell Terrier;2015;w;tricolor
126454;31-40;m;5;Parson Russell Terrier;2014;m;weiss/rot
126455;51-60;w;11;Yorkshire Terrier;2015;w;choco
126462;31-40;m;9;Französische Bulldogge;2015;w;weiss
126477;41-50;w;7;Schweizer Sennenhund;2015;w;schwarz/braun/weiss
126480;31-40;w;2;Deutscher Schäfer;2014;w;grau
126482;31-40;m;12;Labrador Retriever;2005;w;schwarz
126491;71-80;w;2;Malteser;2008;m;weiss
126492;31-40;w;11;Chihuahua;2007;w;schwarz
126534;51-60;w;8;Zwergpudel;2015;w;schwarz
126540;51-60;m;4;English Cocker Spaniel;2009;m;braun schimmel
126560;21-30;w;2;Dalmatiner;2015;m;weiss/schwarz
126560;21-30;w;2;Podenco;2009;m;hellbraun
126572;41-50;m;6;Briard;2003;m;creme
126590;21-30;w;6;Französische Bulldogge;2014;w;weiss gestromt
126597;61-70;m;4;Jack Russel Terrier;2014;m;hellbraun/weiss
126601;51-60;w;12;Malteser;2015;m;weiss
126607;51-60;m;11;Nackthund;2012;w;schwarz
126608;41-50;m;6;Zwergschnauzer;2005;w;schwarz
126617;41-50;w;7;Havaneser;2014;w;weiss/beige
126673;51-60;m;11;Spitz;2011;w;creme
126685;31-40;w;9;Barbet;2015;m;schwarz
126687;31-40;m;7;Zwergschnauzer;2010;w;pfeffer/salz
126687;31-40;m;7;Zwergschnauzer;2012;w;schwarz/grau
126732;41-50;w;3;Australien Kelpie;2015;w;braun
126735;41-50;m;8;Bernhardiner;2016;m;weiss/rot
126746;41-50;w;11;Yorkshire Terrier;2009;m;blue/tan
126747;31-40;w;2;Boxer;2008;m;braun
126768;41-50;w;6;Terrier;2008;m;black/tan
126777;41-50;w;12;Labrador Retriever;2006;m;grau/schwarz
126809;21-30;w;7;Französische Bulldogge;2014;m;schwarz/weiss
126840;41-50;w;3;Tibet Terrier;2002;m;beige
126844;51-60;w;9;Pekingese;2001;w;schwarz/braun
126863;41-50;w;9;Malinois;2007;m;braun
126868;41-50;m;10;Kooiker;2010;m;rot/weiss
126873;21-30;w;2;Pinscher;2009;w;braun
126907;41-50;w;5;American Bulldog;2012;m;weiss/schwarz
126909;31-40;w;5;Entlebucher Sennenhund;2006;m;tricolor
126910;31-40;w;3;Rehpinscher;2008;m;schwarz/braun
126911;21-30;w;4;Boston Terrier;2014;m;braun gestromt
126932;21-30;m;4;Chihuahua;2014;m;schwarz
126933;61-70;w;7;Prager Rattler;2014;w;schwarz/braun
126935;21-30;w;11;Malteser;2015;m;weiss/braun
126944;61-70;m;12;Toypudel;2014;m;weiss
126947;31-40;w;11;Chinese Powder Puff;2010;m;weiss
126949;41-50;m;3;Kleinspitz;2004;m;beige/schwarz
126958;71-80;w;6;Beagle;2011;w;tricolor
126961;41-50;m;11;Mischling klein;2013;w;weiss/schwarz
126962;31-40;m;3;Chihuahua;2009;m;black/tan
126963;21-30;w;11;Mischling gross;2009;w;schwarz
126972;61-70;w;11;Yorkshire Terrier;2010;m;braun/grau
126976;41-50;m;11;Yorkshire Terrier;2010;m;braun/schwarz
126977;51-60;w;9;Yorkshire Terrier;2007;w;steelblue/tan
127002;61-70;w;3;Saluki;2015;w;creme
127014;41-50;m;11;Pudel;2010;m;beige
127016;21-30;w;8;Mischling klein;2014;w;braun/weiss
127017;61-70;w;3;Foxterrier;2015;w;tricolor
127018;31-40;w;4;Chihuahua;2010;w;weiss
127022;21-30;w;9;Foxterrier;2010;m;tricolor
127023;31-40;m;9;Berner Sennenhund;2015;w;schwarz/gold
127026;31-40;w;12;Yorkshire Terrier;2015;m;schwarz/braun
127029;21-30;w;12;Mops;2010;w;schwarz
127031;41-50;m;10;Deutscher Schäfer;2009;m;schwarz/braun
127034;31-40;w;12;Chihuahua;2010;w;gestromt
127036;21-30;w;11;Jack Russel Terrier;2005;m;tricolor
127040;31-40;w;11;Chihuahua;2007;w;braun
127048;31-40;w;12;Chihuahua;2007;w;beige/braun
127053;21-30;w;7;Old Englische Bulldogge;2010;m;braun/weiss
127056;31-40;m;9;Mops;2015;m;schwarz
127064;51-60;w;11;Bichon frisé;2015;w;weiss
127065;41-50;m;11;Yorkshire Terrier;2010;w;schwarz
127068;61-70;w;7;Labrador Retriever;2006;m;schwarz
127070;41-50;w;11;Flat Coated Retriever;2005;m;schwarz
127077;71-80;w;6;Akita Inu;2012;w;sable
127078;21-30;m;10;Chihuahua;2006;w;braun
127079;31-40;w;8;Dogge;2006;m;schwarz/braun/weiss
127083;91-100;m;10;Vizsla;2006;w;braun
127090;31-40;w;11;Chihuahua;2005;m;tricolor
127095;21-30;w;11;Yorkshire Terrier;2004;w;black/tan
127104;31-40;m;5;Dalmatiner;2011;w;weiss
127105;31-40;w;7;Labrador Retriever;2005;m;schwarz
127106;51-60;w;12;Yorkshire Terrier;2014;m;braun/grau
127113;41-50;w;1;Bergamasker;2002;m;braun/weiss/schwarz
127114;91-100;w;4;Pudel;2004;m;schwarz
127116;71-80;w;8;English Cocker Spaniel;2006;m;schwarz
127117;31-40;w;10;Mischling klein;2005;m;schwarz/weiss/braun
127121;41-50;m;11;Zwergspitz;2015;w;weiss
127123;31-40;m;2;Magyar Viszla;2015;m;gelb
127126;71-80;w;12;Cocker Spaniel;2009;w;zobel
127132;61-70;w;12;Chihuahua;2006;m;braun/schwarz
127136;51-60;m;8;Mischling klein;2006;m;gestromt
127137;51-60;m;9;Mischling klein;2002;w;hellbraun
127153;21-30;w;9;Continental Bulldog;2010;w;braun/weiss
127166;71-80;w;4;Beagle;2007;w;tricolor
127167;61-70;w;1;Russischer Terrier;2013;w;schwarz
127185;41-50;m;2;Chow Chow;2008;m;schwarz
127186;41-50;w;6;Zwergpudel;2000;m;schwarz
127187;51-60;w;3;Mops;2005;m;beige/braun
127197;31-40;w;10;Mops;2010;w;schwarz
127215;61-70;w;11;Mischling klein;2004;m;braun
127216;31-40;w;5;Husky;2006;w;braun
127220;71-80;w;10;Teckel;2007;m;blau
127224;61-70;w;6;Malteser;2007;w;weiss
127225;61-70;w;2;Pinscher;2006;m;schwarz/braun
127226;71-80;m;6;Scottish Terrier;2006;w;gelb
127255;41-50;w;9;Pinscher;2008;w;schwarz/braun
127258;21-30;w;3;Golden Retriever;2013;m;golden
127284;41-50;w;7;Französische Bulldogge;2015;m;fawn
127285;41-50;w;5;Parson Russell Terrier;2015;w;braun/weiss
127287;31-40;m;3;Weimaraner;2015;m;grau
127302;21-30;m;3;Dalmatiner;2016;m;schwarz/weiss
127303;61-70;m;4;Schäfer;2013;w;schwarz
127307;51-60;w;2;Chihuahua;2008;m;grau
127309;31-40;w;10;Französische Bulldogge;2006;m;schwarz/weiss
127312;41-50;w;11;Königspudel;2013;w;Harlekin
127324;51-60;w;10;Labrador Retriever;2004;m;schwarz
127330;71-80;m;11;Appenzeller;2007;w;tricolor
127333;41-50;w;11;Spitz;2015;m;rot/braun/weiss
127335;71-80;m;6;Mops;2008;m;beige
127338;31-40;w;11;Yorkshire Terrier;2006;w;black/tan
127340;51-60;w;8;Mischling klein;2014;w;schwarz
127343;31-40;w;12;Bichon;2013;w;weiss
127346;61-70;w;7;Lagotto Romagnolo;2009;w;beige/braun
127348;41-50;m;8;Gordon Setter;2016;m;black/tan
127356;21-30;w;11;Französische Bulldogge;2013;m;grau
127359;71-80;m;2;Grosspudel;2010;w;schwarz
127392;31-40;m;9;Jack Russel Terrier;2010;w;tricolor
127394;31-40;w;11;Yorkshire Terrier;2010;w;schwarz/braun
127396;21-30;w;11;Golden Retriever;2015;w;beige
127397;51-60;w;2;Labrador Retriever;2015;m;schwarz
127400;61-70;w;6;Yorkshire Terrier;2001;m;blue/tan
127401;31-40;w;9;Labrador Retriever;2003;m;braun
127401;31-40;w;9;Labrador Retriever;2003;m;braun
127404;31-40;w;2;Mischling klein;2007;w;schwarz/weiss/braun
127405;51-60;m;10;Rauhaar Dackel;2007;m;black/tan
127406;61-70;m;12;Malteser;2009;m;weiss
127410;61-70;m;4;Dachshund;2009;m;braun
127413;31-40;w;12;Malteser;2015;w;weiss
127425;61-70;m;6;Mischling klein;2002;w;schwarz/weiss
127426;61-70;w;6;Prager Rattler;2008;w;black/tan
127428;51-60;w;10;Golden Retriever;2007;w;golden
127437;61-70;w;10;English Springer Spaniel;2015;w;schwarz/weiss
127439;51-60;w;1;Malteser;2014;m;weiss
127451;61-70;m;8;Labrador Retriever;2015;m;choco
127451;61-70;m;8;Labrador Retriever;2016;m;choco
127458;71-80;w;2;Australian Cattle Dog;2009;m;blue
127467;61-70;m;11;Malteser;2015;w;weiss
127479;31-40;m;4;Tibet Terrier;2005;m;schwarz/grau
127486;31-40;w;10;Vizsla;2013;m;rot
127518;41-50;w;10;Französische Bulldogge;2010;w;gestromt
127530;81-90;w;9;Pudel;2008;w;weiss
127532;51-60;w;4;Malteser;2015;m;weiss
127533;31-40;w;3;Shiba Inu;2005;m;rot
127534;21-30;w;9;Yorkshire Terrier;2015;m;black/tan
127539;41-50;m;2;Parson Jack Russell Terrier;2007;m;weiss/braun
127541;31-40;w;9;Parson Russell Terrier;2010;m;braun/weiss
127553;71-80;m;11;Chihuahua;2009;w;weiss/beige
127554;31-40;w;6;Zwergpudel;2016;w;Harlekin
127555;41-50;w;3;Pudel;2009;w;apricot
127569;71-80;w;5;Bolonka Zwetna;2015;m;schwarz/weiss
127610;31-40;w;6;Shetland Sheepdog;2010;m;gold/weiss
127610;31-40;w;6;Pomeranian;2006;m;rot
127613;61-70;m;2;Berner Sennenhund;2003;w;rot
127647;21-30;w;12;Mischling gross;2012;m;weiss/schwarz
127653;31-40;w;9;Lagotto Romagnolo;2015;m;weiss
127656;31-40;w;7;Toypudel;2009;m;schwarz
127656;31-40;w;7;Toypudel;2009;m;schwarz
127657;31-40;w;11;Zwergspitz;2015;m;weiss/creme
127658;31-40;w;3;Mischling gross;2009;w;schwarz/weiss
127660;51-60;w;4;Perro de Agua;2014;m;schwarz/weiss
127661;41-50;m;7;Jack Russel Terrier;2006;m;tricolor
127663;31-40;w;11;Malteser;2015;w;weiss
127665;51-60;w;8;Field Spaniel;2005;w;braun/grau
127666;41-50;m;2;Malamut;2008;w;schwarz/grau/weiss
127667;41-50;w;12;Zwergspitz;2013;m;hellbraun
127668;31-40;w;3;Mischling gross;2009;m;beige
127675;41-50;w;5;Lagotto Romagnolo;2013;m;beige/braun
127687;51-60;w;12;Scottish Terrier;2007;w;schwarz
127698;41-50;m;9;Pudel;2009;w;beige
127701;31-40;m;12;Shih Tzu;2015;w;braun/weiss
127705;61-70;w;11;Cairn Terrier;2008;w;creme
127707;61-70;m;11;Parson Jack Russell Terrier;2009;w;weiss/rot
127708;31-40;w;12;Mischling klein;2015;w;braun
127709;51-60;w;11;Chihuahua;2009;w;rot/beige
127710;61-70;w;9;Berner Sennenhund;2015;w;tricolor
127732;31-40;m;7;Labrador Retriever;2013;m;braun/weiss
127733;21-30;w;8;Mischling gross;2011;w;hellbraun
127737;31-40;w;11;Cocker Spaniel;2010;m;schwarz/braun/weiss
127738;21-30;w;10;Zwergpudel;2007;w;harlekin
127747;51-60;w;11;Boston Terrier;2015;m;schwarz/weiss
127749;31-40;w;6;Shih Tzu;2007;m;gold/weiss
127758;31-40;w;9;Malteser;2009;m;weiss
127760;31-40;w;5;Shih Tzu;2014;w;schwarz/weiss
127761;21-30;w;3;Mops;2015;m;braun/schwarz
127762;31-40;m;4;Yorkshire Terrier;2009;m;braun/schwarz
127763;31-40;m;4;Miniature Bull Terrier;2015;m;weiss
127764;61-70;w;11;Französische Bulldogge;2006;w;schwarz/weiss
127766;51-60;w;8;Pudel;2009;m;goldbraun
127767;41-50;w;12;Chihuahua;2009;m;braun
127768;51-60;w;9;Pekingese;2015;w;hellbraun
127789;21-30;w;10;Cavalier King Charles Spaniel;2015;w;weiss/braun
127792;41-50;m;11;Labrador Retriever;2015;m;golden
127805;61-70;w;6;Chihuahua;2007;w;weiss/braun
127807;41-50;m;11;Bordeaux Dogge;2007;m;rot
127809;71-80;w;7;Mops;2015;m;schwarz
127817;61-70;m;5;Dobermann;2007;m;schwarz/braun
127819;21-30;w;11;Chihuahua;2009;w;schwarz/beige
127823;41-50;w;6;Manchester Terrier;2015;w;schwarz/grau
127841;21-30;w;11;Boxer;2011;m;braun
127843;61-70;m;8;Cairn Terrier;2009;w;rot/braun
127845;41-50;w;6;Bolonka Zwetna;2015;w;braun
127846;61-70;m;2;Englische Bulldogge;2013;w;beige/weiss
127850;41-50;m;11;Labrador Retriever;2008;w;schwarz/weiss/braun
127853;31-40;w;7;Yorkshire Terrier;2009;w;schwarz/braun/grau
127861;21-30;m;7;Rhodesian Ridgeback;2010;m;rot
127875;51-60;w;10;Labrador Retriever;2015;w;schwarz
127876;41-50;w;11;Bergamasker;2009;w;braun/schwarz/grau
127879;31-40;w;12;Mischling klein;2010;w;braun
127881;31-40;w;12;Chihuahua;2009;w;weiss
127882;31-40;w;11;Chihuahua;2015;m;weiss/braun
127883;31-40;w;9;Yorkshire Terrier;2008;w;braun/schwarz
127885;31-40;w;9;Pinscher;2014;m;braun
127897;21-30;w;7;Mischling klein;2011;w;weiss
127902;41-50;w;2;Pudel;2015;m;black/tan
127921;21-30;w;12;Französische Bulldogge;2015;w;schwarz/weiss
127923;41-50;w;7;Labrador Retriever;2015;w;choco
127936;21-30;w;8;Cocker Spaniel;2015;m;weiss/schwarz
127943;31-40;m;9;Podenco Ibicenco;2005;w;weiss
127945;21-30;w;12;Havaneser;2007;w;black/tan
127964;41-50;w;3;Havaneser;2015;m;zobel
127981;71-80;w;11;Jack Russel Terrier;2011;m;tricolor
127986;21-30;w;2;Labradoodle;2015;m;schwarz
127992;31-40;m;9;Yorkshire Terrier;2007;w;black/tan
128034;41-50;w;7;Labrador Retriever;2009;w;schwarz
128035;51-60;w;9;Appenzeller;2015;w;tricolor
128036;41-50;m;7;Vorstehhund;2015;m;weiss/braun
128038;51-60;w;3;Flat Coated Retriever;2009;w;schwarz/weiss
128040;31-40;m;2;Shetland Sheepdog;2014;m;schwarz/weiss
128044;31-40;w;2;Malteser;2015;m;weiss
128045;21-30;w;11;Labrador Retriever;2015;w;schwarz/weiss
128049;61-70;w;4;Beagle;2009;w;tricolor
128050;61-70;m;9;Lhasa Apso;2001;m;braun/weiss
128052;31-40;m;6;Vorstehhund;2015;w;braun/weiss
128066;41-50;m;3;Rhodesian Ridgeback;2016;m;red-wheaten
128067;51-60;w;7;Labrador Retriever;2004;m;gelb
128076;51-60;w;5;English Setter;2004;m;tricolor
128081;31-40;w;9;Mischling klein;2007;w;schwarz
128081;31-40;w;9;Mischling klein;2005;m;schwarz/grau
128089;31-40;m;10;Whippet;2014;w;rot/weiss
128089;31-40;m;10;Whippet;2012;m;beige
128093;31-40;m;12;Yorkshire Terrier;2009;m;blue/tan
128097;51-60;m;7;Kooiker;2015;w;weiss/braun
128098;41-50;w;3;Malteser;2015;m;weiss
128099;31-40;w;2;Rhodesian Ridgeback;2015;m;red-wheaten
128100;21-30;w;10;Labrador Retriever;2014;m;schwarz
128101;71-80;w;4;Pinscher;2005;m;braun
128103;51-60;w;11;Golden Retriever;2006;m;golden
128104;nov/20;m;2;Chihuahua;2015;w;creme
128109;51-60;w;9;Podenco;2008;m;schwarz/weiss
128114;31-40;w;7;Malteser;2007;w;weiss
128114;31-40;w;7;Jack Russel Terrier;2004;w;tricolor
128115;31-40;w;11;Toy Pudel;2006;m;schwarz
128116;41-50;w;7;Podenco;2013;m;beige
128120;31-40;m;12;Miniature Bull Terrier;2015;w;schwarz/weiss
128123;61-70;w;11;Schäfer;2005;m;schwarz
128129;21-30;w;11;Mischling klein;2013;w;schwarz
128130;51-60;w;5;Italienisches Windspiel;2014;w;sable
128132;31-40;w;10;Dalmatiner;2007;m;weiss/schwarz
128134;31-40;w;10;Chihuahua;2009;w;tricolor
128137;21-30;w;9;Papillon;2006;w;tricolor
128143;51-60;w;2;Parson Russell Terrier;2006;w;weiss/rot
128145;51-60;w;10;Mischling klein;2003;m;gestromt
128147;21-30;w;11;Deutscher Vorstehhund;2015;w;braun schimmel
128154;41-50;m;5;Mischling gross;2015;w;braun/rot/weiss
128156;31-40;w;2;Chihuahua;2014;w;rot/weiss
128162;31-40;w;11;Französische Bulldogge;2009;w;fauve
128163;51-60;w;8;Bolonka Zwetna;2015;w;schwarz/beige
128164;41-50;w;12;Malteser;2014;m;weiss
128166;31-40;w;9;Sheltie;2009;w;tricolor
128170;41-50;w;5;Shih Tzu;2015;m;weiss/braun
128185;21-30;m;9;Englische Bulldogge;2015;m;weiss/braun
128186;31-40;m;6;Mischling klein;2005;m;weiss/braun
128191;41-50;m;11;Mischling gross;2006;w;beige/schwarz
128234;61-70;m;7;Deutscher Schäfer;2004;w;braun/schwarz
