"ABronte_Agnes" "ABronte_Tenant" "Austen_Emma" "Austen_Pride" "Austen_Sense" "CBronte_Jane" "CBronte_Professor" "CBronte_Villette" "Dickens_Bleak" "Dickens_David" "Dickens_Hard"
"thee" 0.0043918721086842 0.00418412542812569 0 0 0 0.0016032835246585 0.00225227761573892 0.00205990194866724 0.00196880844900083 0.00111857136065817 0.054904831625183
"tree" 0.0043918721086842 0.00717278644821547 0.00249303508323621 0 0.00250836120401338 0.0048098505739755 0.00450455523147783 0.0102995097433362 0.00421887524785892 0.00363535692213904 0.00385297064036372
"admire" 0.00585582947824559 0.00298866102008978 0.00560932893728147 0.0147868232974616 0.00836120401337793 0.003206567049317 0.00450455523147783 0.00360482841016768 0.00253132514871535 0.0033557140819745 0.00192648532018186
"captain" 0.0029279147391228 0 0.00186977631242716 0.00328596073276924 0 0.00213771136621133 0 0.00102995097433362 0.012937884093434 0.00699107100411355 0
"crupp" 0 0 0 0 0 0 0 0 0 0.0240492842541506 0
"endure" 0.0014639573695614 0.0149433051004489 0.00810236402051768 0.000821490183192311 0.00250836120401338 0.00855084546484534 0.00788297165508621 0.00514975487166811 0.000562516699714523 0.00223714272131633 0
"entering" 0.00585582947824559 0.00239092881607182 0.00498607016647242 0.0073934116487308 0.00585284280936455 0.006413134098634 0.012387526886564 0.0046347793845013 0.00168755009914357 0.0033557140819745 0.00385297064036372
"est" 0 0 0 0 0 0.00213771136621133 0.0371625806596921 0.0247188233840069 0 0 0.00096324266009093
"fashion" 0.0043918721086842 0.00298866102008978 0.00311629385404526 0.00575043128234618 0.00418060200668896 0.00587870625708117 0.00900911046295566 0.00926955876900259 0.00450013359771618 0.00139821420082271 0.00288972798027279
"flite" 0 0 0 0 0 0 0 0 0.0241882180877245 0 0
"foolish" 0.0175674884347368 0.0053795898361616 0.00560932893728147 0.00657192146553849 0.00501672240802676 0.00106885568310567 0 0.000514975487166811 0.00337510019828714 0.006711428163949 0.00288972798027279
"heartily" 0 0.00239092881607182 0.00373955262485431 0.00821490183192311 0.0100334448160535 0.00213771136621133 0 0.00205990194866724 0.00618768369685975 0.006711428163949 0
"hitherto" 0.00731978684780699 0.00597732204017956 0.00498607016647242 0.00164298036638462 0.00668896321070234 0.009619701147951 0.00675683284721675 0.010814485230503 0.000281258349857261 0.00139821420082271 0.00192648532018186
"instrument" 0 0.00179319661205387 0.0143349517286082 0.00903639201511542 0.00585284280936455 0.0048098505739755 0.00112613880786946 0.00257487743583405 0.00506265029743071 0.00251678556148088 0
"offence" 0.0102477015869298 0.00836825085625138 0.00498607016647242 0.00164298036638462 0.0108695652173913 0.000534427841552834 0 0 0.00393761689800166 0.00475392828279721 0.0096324266009093
"pelet" 0 0 0 0 0 0 0.0968479374767734 0 0 0 0
"pipe" 0.0014639573695614 0 0 0 0 0.00213771136621133 0 0.00102995097433362 0.0146254341925776 0.006711428163949 0.00288972798027279
"recall" 0.0014639573695614 0.00298866102008978 0.00186977631242716 0.00164298036638462 0.00250836120401338 0.0101541289895038 0.00337841642360837 0.0046347793845013 0.00421887524785892 0.00643178532378446 0.00288972798027279
"shone" 0 0.00239092881607182 0 0 0 0.0122918403557152 0.00900911046295566 0.0128743871791703 0.00281258349857261 0.00223714272131633 0.00770594128072744
"similar" 0.0029279147391228 0.00418412542812569 0.00186977631242716 0.00410745091596155 0.00668896321070234 0.00374099489086983 0.00450455523147783 0.00566473035883492 0.0036563585481444 0.00447428544263267 0.0096324266009093
"sits" 0.0014639573695614 0.000597732204017956 0 0 0 0.00106885568310567 0.00788297165508621 0.00102995097433362 0.0196880844900083 0.000559285680329084 0.00096324266009093
"triumph" 0.0014639573695614 0.0053795898361616 0.00373955262485431 0.00821490183192311 0.00668896321070234 0.003206567049317 0.00675683284721675 0.00617970584600173 0.00196880844900083 0.00363535692213904 0.00770594128072744
"wicked" 0.014639573695614 0.0119546440803591 0.000623258770809052 0 0.00250836120401338 0.00748198978173967 0 0.00411980389733449 0.00253132514871535 0.00419464260246813 0.00577945596054558
"attentive" 0.0014639573695614 0.00418412542812569 0.00623258770809052 0.00821490183192311 0.00585284280936455 0.00106885568310567 0.00337841642360837 0.00154492646150043 0.00590642534700249 0.00363535692213904 0.00770594128072744
"aunt^s" 0 0.00717278644821547 0.00311629385404526 0.00492894109915386 0 0 0.00112613880786946 0 0 0.0170582132500371 0
"benefit" 0.0161035310651754 0.0107591796723232 0.00311629385404526 0.00410745091596155 0.00334448160535117 0.00534427841552834 0.00675683284721675 0.00617970584600173 0.000843775049571784 0.00223714272131633 0.00288972798027279
"betsey" 0 0 0 0 0 0 0 0 0 0.0237696414139861 0
"calls" 0.0014639573695614 0.00777051865223343 0.00311629385404526 0.000821490183192311 0.00167224080267559 0.0048098505739755 0.00788297165508621 0.00617970584600173 0.00506265029743071 0.00419464260246813 0.00192648532018186
"carrying" 0.0014639573695614 0.00179319661205387 0.00560932893728147 0.00328596073276924 0.00668896321070234 0.00267213920776417 0 0.00257487743583405 0.00534390864728797 0.00755035668444263 0.00385297064036372
"confused" 0.0014639573695614 0.00298866102008978 0.00249303508323621 0.00328596073276924 0.00167224080267559 0.0048098505739755 0.00225227761573892 0.00411980389733449 0.0073127170962888 0.00615214248361992 0.00192648532018186
"dust" 0.0043918721086842 0.00298866102008978 0.000623258770809052 0 0 0.00374099489086983 0.00337841642360837 0.0046347793845013 0.00900026719543236 0.00503357112296175 0.00674269862063651
"elegant" 0.00585582947824559 0.00418412542812569 0.0155814692702263 0.0115008625646924 0.00668896321070234 0.00267213920776417 0.00450455523147783 0.00102995097433362 0.00309384184842988 0.00111857136065817 0.00096324266009093
"excitement" 0.0043918721086842 0.00896598306026934 0 0 0 0.00908527330639817 0.00563069403934729 0.00772463230750216 0.00309384184842988 0.00503357112296175 0.00096324266009093
"fail" 0.0043918721086842 0.00836825085625138 0.00311629385404526 0.00492894109915386 0.00334448160535117 0.00267213920776417 0.00337841642360837 0.00617970584600173 0.00421887524785892 0.00391499976230359 0.00385297064036372
"fancied" 0 0.00418412542812569 0.00560932893728147 0.00575043128234618 0.00836120401337793 0.00374099489086983 0.00225227761573892 0.00411980389733449 0.00196880844900083 0.00727071384427809 0.00192648532018186
"foreign" 0 0 0 0 0 0.003206567049317 0.0236489149652586 0.0133893626663371 0.00534390864728797 0.00251678556148088 0.00385297064036372
"lovely" 0.0102477015869298 0.0053795898361616 0.00685584647889957 0.00246447054957693 0.00334448160535117 0.00748198978173967 0.00337841642360837 0.00411980389733449 0.00337510019828714 0.00391499976230359 0
"mark" 0.00878374421736839 0.00179319661205387 0.00186977631242716 0.00328596073276924 0.00501672240802676 0.00374099489086983 0.00675683284721675 0.00514975487166811 0.00534390864728797 0.00419464260246813 0.00577945596054558
"micawber^s" 0 0 0 0 0 0 0 0 0 0.0237696414139861 0
"mutual" 0.0029279147391228 0.00597732204017956 0.00311629385404526 0.00410745091596155 0.0125418060200669 0.00587870625708117 0.00450455523147783 0.00566473035883492 0.00168755009914357 0.00447428544263267 0
"opinions" 0.00585582947824559 0.00418412542812569 0.00560932893728147 0.00657192146553849 0.0133779264214047 0.00106885568310567 0.00112613880786946 0.00360482841016768 0.00478139194757344 0.00223714272131633 0.00577945596054558
"pen" 0.0014639573695614 0.00179319661205387 0.000623258770809052 0.00246447054957693 0.00250836120401338 0 0.00563069403934729 0.00772463230750216 0.00478139194757344 0.00894857088526534 0.00481621330045465
"polly" 0 0 0 0 0 0 0 0.0401680879990112 0.00112503339942905 0.000838928520493626 0
"reasonable" 0 0.00298866102008978 0.012465175416181 0.0115008625646924 0.0100334448160535 0.003206567049317 0.00112613880786946 0.00205990194866724 0.00281258349857261 0.00195749988115179 0.00577945596054558
"reminded" 0.0029279147391228 0.00179319661205387 0.00186977631242716 0.00492894109915386 0.00334448160535117 0.0048098505739755 0.00450455523147783 0.00669468133316854 0.00393761689800166 0.00699107100411355 0.00192648532018186
"storm" 0.00731978684780699 0.00179319661205387 0.00186977631242716 0.00164298036638462 0.000836120401337793 0.0048098505739755 0.00337841642360837 0.0180241420508384 0.00225006679885809 0.00363535692213904 0.00288972798027279
"uncomfortable" 0.0029279147391228 0.00298866102008978 0.00311629385404526 0.00575043128234618 0.00836120401337793 0 0.00225227761573892 0.00205990194866724 0.00337510019828714 0.00978749940575896 0.00288972798027279
"wi" 0.0102477015869298 0 0 0 0 0.00106885568310567 0 0 0 0.000559285680329084 0.0712799568467288
"blank" 0.0014639573695614 0.00298866102008978 0.00249303508323621 0 0.000836120401337793 0.006413134098634 0.00450455523147783 0.00926955876900259 0.00646894204671701 0.00419464260246813 0.00096324266009093
"crowd" 0 0.00119546440803591 0.00498607016647242 0.000821490183192311 0.00250836120401338 0.000534427841552834 0 0.0118444362048366 0.00675020039657427 0.00391499976230359 0.00770594128072744
"duties" 0.014639573695614 0.00478185763214365 0.00186977631242716 0.00164298036638462 0.00334448160535117 0.00427542273242267 0.00900911046295566 0.0046347793845013 0.00506265029743071 0.00363535692213904 0.00096324266009093
"estate" 0.0029279147391228 0.00358639322410774 0.00186977631242716 0.0164298036638462 0.0158862876254181 0.00534427841552834 0.00225227761573892 0.00102995097433362 0.00337510019828714 0.00167785704098725 0.00192648532018186
"explain" 0.0014639573695614 0.00418412542812569 0.00249303508323621 0.00492894109915386 0.00668896321070234 0.009619701147951 0.00788297165508621 0.00411980389733449 0.00337510019828714 0.00223714272131633 0.00481621330045465
"grounds" 0.0204954031738596 0.00298866102008978 0.00623258770809052 0.00492894109915386 0.00585284280936455 0.009619701147951 0.00563069403934729 0.00257487743583405 0.00281258349857261 0.000559285680329084 0.00192648532018186
"interval" 0.0014639573695614 0.00298866102008978 0.00311629385404526 0.00328596073276924 0.00334448160535117 0.006413134098634 0.0101352492708251 0.00617970584600173 0.00225006679885809 0.00559285680329084 0.00385297064036372
"lonely" 0.00585582947824559 0.00956371526428729 0.000623258770809052 0 0 0.0122918403557152 0.00450455523147783 0.00411980389733449 0.00281258349857261 0.00419464260246813 0.00288972798027279
"nay" 0.0043918721086842 0.00896598306026934 0.00747910524970863 0.00821490183192311 0.00836120401337793 0.0048098505739755 0.00675683284721675 0.0046347793845013 0.00168755009914357 0.000279642840164542 0.00288972798027279
"nice" 0.014639573695614 0.00478185763214365 0.00623258770809052 0.00410745091596155 0.00585284280936455 0.00374099489086983 0 0.00617970584600173 0.00309384184842988 0.00363535692213904 0.00096324266009093
"remarked" 0.0014639573695614 0.00298866102008978 0 0.000821490183192311 0 0.00908527330639817 0.0191443597337808 0.00514975487166811 0.00140629174928631 0.00699107100411355 0.00288972798027279
"ride" 0.00878374421736839 0.00418412542812569 0.00373955262485431 0.00246447054957693 0.00334448160535117 0.00267213920776417 0.00112613880786946 0.00360482841016768 0.00450013359771618 0.00643178532378446 0.00577945596054558
"scorn" 0.0131756163260526 0.00777051865223343 0 0.000821490183192311 0.000836120401337793 0.006413134098634 0.0135136656944335 0.00978453425616941 0.00168755009914357 0.00195749988115179 0.00385297064036372
"serve" 0.00731978684780699 0.013747840692413 0.00186977631242716 0.00164298036638462 0.00250836120401338 0.00694756194018684 0.00450455523147783 0.0046347793845013 0.00393761689800166 0.00111857136065817 0.00385297064036372
"start" 0 0.00717278644821547 0.00311629385404526 0.00164298036638462 0.000836120401337793 0.00587870625708117 0 0.00566473035883492 0.00478139194757344 0.00615214248361992 0.00288972798027279
"village" 0.0161035310651754 0.00418412542812569 0.0012465175416181 0.00492894109915386 0.00919732441471572 0.00855084546484534 0.00112613880786946 0.000514975487166811 0.00506265029743071 0.00251678556148088 0.00192648532018186
"violent" 0.00731978684780699 0.00478185763214365 0.0012465175416181 0.00821490183192311 0.0125418060200669 0.00374099489086983 0 0.00154492646150043 0.00393761689800166 0.00391499976230359 0.00577945596054558
"wandering" 0.0102477015869298 0.00119546440803591 0.000623258770809052 0.00246447054957693 0.00334448160535117 0.009619701147951 0.00225227761573892 0.00360482841016768 0.00393761689800166 0.00615214248361992 0.00385297064036372
"acknowledged" 0.0043918721086842 0.00358639322410774 0.00747910524970863 0.0164298036638462 0.0100334448160535 0.00374099489086983 0.00112613880786946 0.00411980389733449 0.00168755009914357 0.00195749988115179 0.00096324266009093
"allan" 0 0 0 0 0 0 0 0 0.0233444430381527 0 0
"belief" 0.0029279147391228 0.00418412542812569 0.0012465175416181 0.0123223527478847 0.00585284280936455 0.00106885568310567 0 0.00257487743583405 0.00393761689800166 0.00587249964345538 0.00770594128072744
"bosom" 0 0.00597732204017956 0.000623258770809052 0.000821490183192311 0 0.00427542273242267 0.00450455523147783 0.00360482841016768 0.00506265029743071 0.00782999952460717 0.00577945596054558
"careless" 0.0102477015869298 0.00896598306026934 0.00186977631242716 0.00164298036638462 0.00334448160535117 0.006413134098634 0.00675683284721675 0.00926955876900259 0.00253132514871535 0.00111857136065817 0.00288972798027279
"catch" 0.00731978684780699 0.00896598306026934 0.00872562279132673 0.00328596073276924 0.00250836120401338 0.00374099489086983 0.00225227761573892 0.00257487743583405 0.00478139194757344 0.00111857136065817 0.00674269862063651
"civil" 0.00585582947824559 0.00597732204017956 0.00810236402051768 0.0147868232974616 0.0133779264214047 0.0016032835246585 0.00563069403934729 0.00257487743583405 0.000843775049571784 0.00139821420082271 0.00096324266009093
"compliments" 0 0.00239092881607182 0.00997214033294484 0.00903639201511542 0.00334448160535117 0 0.00675683284721675 0.00308985292300087 0.00421887524785892 0.00503357112296175 0.00288972798027279
"conceal" 0.00731978684780699 0.00478185763214365 0.00560932893728147 0.0106793723815 0.00668896321070234 0.0048098505739755 0.00563069403934729 0.00308985292300087 0.00225006679885809 0.0033557140819745 0
"continue" 0.00878374421736839 0.0173342339165207 0.00685584647889957 0.0073934116487308 0.00334448160535117 0.003206567049317 0.00563069403934729 0.00102995097433362 0.00225006679885809 0.000559285680329084 0.00096324266009093
"disturbed" 0.0043918721086842 0.00597732204017956 0.00373955262485431 0.00164298036638462 0.00418060200668896 0.006413134098634 0.00112613880786946 0.00257487743583405 0.00393761689800166 0.00559285680329084 0.00481621330045465
"fetch" 0 0.000597732204017956 0.00436281139566337 0.00246447054957693 0.00250836120401338 0.0133606960388208 0.00337841642360837 0.00617970584600173 0.00337510019828714 0.00307607124180996 0.00577945596054558
"humble" 0.014639573695614 0.00418412542812569 0.00685584647889957 0.0073934116487308 0.00250836120401338 0.00694756194018684 0.00337841642360837 0.00154492646150043 0.00253132514871535 0.00279642840164542 0.00481621330045465
"hung" 0.0014639573695614 0.00358639322410774 0.00186977631242716 0 0.00334448160535117 0.00694756194018684 0.00788297165508621 0.00926955876900259 0.00253132514871535 0.00503357112296175 0.00385297064036372
"i^d" 0.0117116589564912 0.0143455728964309 0.000623258770809052 0 0.000836120401337793 0.00267213920776417 0.00788297165508621 0 0.00421887524785892 0.00447428544263267 0.00577945596054558
"imagination" 0.00585582947824559 0.00418412542812569 0.00810236402051768 0.00328596073276924 0.0100334448160535 0.003206567049317 0.00675683284721675 0.00514975487166811 0.00281258349857261 0.00167785704098725 0.00481621330045465
"ingram" 0 0 0 0 0 0.0443575108488852 0 0 0 0 0
"intervals" 0.0029279147391228 0.00239092881607182 0.000623258770809052 0.00246447054957693 0.00250836120401338 0.00748198978173967 0.00675683284721675 0.00411980389733449 0.00506265029743071 0.00559285680329084 0.00385297064036372
"intimate" 0.0029279147391228 0.00777051865223343 0.00623258770809052 0.0106793723815 0.0100334448160535 0.00267213920776417 0.00563069403934729 0.00514975487166811 0.00112503339942905 0.00195749988115179 0.00192648532018186
"invited" 0.0014639573695614 0.00657505424419751 0.00934888156213578 0.00903639201511542 0.0117056856187291 0.003206567049317 0.00112613880786946 0.00154492646150043 0.00281258349857261 0.00279642840164542 0.00096324266009093
"lawrence" 0 0.0430367186892928 0 0 0 0 0 0 0.00309384184842988 0 0
"lodge" 0.029279147391228 0.000597732204017956 0 0.00657192146553849 0 0.006413134098634 0.00337841642360837 0 0.00421887524785892 0.000838928520493626 0.0202280958619095
"moment^s" 0.0029279147391228 0.0053795898361616 0.00623258770809052 0.00492894109915386 0.0100334448160535 0.0016032835246585 0.00337841642360837 0.00308985292300087 0.00506265029743071 0.00279642840164542 0.00385297064036372
"murray" 0.121508461673596 0 0 0 0 0 0 0 0 0 0
"one^s" 0.0043918721086842 0.00896598306026934 0.00623258770809052 0.00410745091596155 0.00836120401337793 0.006413134098634 0.00563069403934729 0.00411980389733449 0.00112503339942905 0.00251678556148088 0.00192648532018186
"principal" 0.00585582947824559 0.00239092881607182 0.00498607016647242 0.0115008625646924 0.00334448160535117 0.00106885568310567 0.00563069403934729 0.00257487743583405 0.00337510019828714 0.00615214248361992 0.00288972798027279
"proceed" 0.0014639573695614 0.00239092881607182 0.00747910524970863 0.00410745091596155 0.00585284280936455 0.00534427841552834 0.00337841642360837 0.00411980389733449 0.00590642534700249 0.00251678556148088 0.00288972798027279
"proposal" 0.0029279147391228 0.00119546440803591 0.00623258770809052 0.00821490183192311 0.00501672240802676 0.0016032835246585 0.00675683284721675 0.000514975487166811 0.00534390864728797 0.00391499976230359 0.0096324266009093
"reasons" 0.0043918721086842 0.00298866102008978 0.0012465175416181 0.00410745091596155 0.00501672240802676 0.0048098505739755 0.00675683284721675 0.00514975487166811 0.00646894204671701 0.00251678556148088 0.00481621330045465
"reserve" 0.0029279147391228 0.00597732204017956 0.00685584647889957 0.00575043128234618 0.00752508361204013 0.00427542273242267 0.00675683284721675 0.00772463230750216 0.00140629174928631 0.00139821420082271 0.00481621330045465
"roused" 0.00585582947824559 0.00717278644821547 0.0012465175416181 0.00492894109915386 0.00418060200668896 0.0080164176232925 0.00900911046295566 0.00514975487166811 0.000843775049571784 0.00447428544263267 0.00192648532018186
"thanked" 0.00878374421736839 0 0.00436281139566337 0.00575043128234618 0.00585284280936455 0.00106885568310567 0.00788297165508621 0.00257487743583405 0.0036563585481444 0.00810964236477171 0
"trusted" 0 0.0119546440803591 0.00560932893728147 0.00575043128234618 0.00501672240802676 0.003206567049317 0.00225227761573892 0.00411980389733449 0.00281258349857261 0.00363535692213904 0.00192648532018186
"vanity" 0.00878374421736839 0.00418412542812569 0.00872562279132673 0.0147868232974616 0.0108695652173913 0.0016032835246585 0.00450455523147783 0.00411980389733449 0.000843775049571784 0.00195749988115179 0
"you^ve" 0.0102477015869298 0.013150108488395 0 0 0 0.0048098505739755 0.00900911046295566 0 0.00478139194757344 0.00475392828279721 0.00288972798027279
"accomplished" 0.00878374421736839 0.00358639322410774 0.00685584647889957 0.00985788219830773 0.00167224080267559 0.00427542273242267 0.00563069403934729 0.00411980389733449 0.0036563585481444 0.00195749988115179 0.00385297064036372
"bid" 0.0175674884347368 0.0107591796723232 0.00249303508323621 0.000821490183192311 0.00334448160535117 0.00534427841552834 0.0101352492708251 0.00823960779466897 0.000562516699714523 0.00139821420082271 0.00096324266009093
"borne" 0.0043918721086842 0.00478185763214365 0.00685584647889957 0.00410745091596155 0.00836120401337793 0.00267213920776417 0.00112613880786946 0.00566473035883492 0.00196880844900083 0.00503357112296175 0.00288972798027279
"bought" 0.0014639573695614 0 0.00249303508323621 0.00410745091596155 0 0.00213771136621133 0.00112613880786946 0.00360482841016768 0.00478139194757344 0.0114653564467462 0.00192648532018186
"delivered" 0.00731978684780699 0.00717278644821547 0.0012465175416181 0.00328596073276924 0.00418060200668896 0.00374099489086983 0.00225227761573892 0.00669468133316854 0.00281258349857261 0.00503357112296175 0.00385297064036372
"dim" 0 0.00358639322410774 0 0 0 0.012826268197268 0.00450455523147783 0.0113294607176698 0.00281258349857261 0.0033557140819745 0.00385297064036372
"drove" 0.0029279147391228 0.00298866102008978 0.00186977631242716 0.00903639201511542 0.00501672240802676 0.00267213920776417 0.00225227761573892 0.00360482841016768 0.00534390864728797 0.00587249964345538 0.00096324266009093
"dying" 0.00585582947824559 0.00478185763214365 0.000623258770809052 0.00246447054957693 0.00418060200668896 0.0080164176232925 0.00337841642360837 0.00669468133316854 0.00478139194757344 0.00279642840164542 0.00288972798027279
"finally" 0.0175674884347368 0.00597732204017956 0 0.00575043128234618 0.00501672240802676 0.003206567049317 0.00450455523147783 0.00514975487166811 0.00337510019828714 0.00223714272131633 0.00674269862063651
"frequent" 0.0043918721086842 0.00179319661205387 0.00498607016647242 0.0106793723815 0.00752508361204013 0.00748198978173967 0.00337841642360837 0.00823960779466897 0.00196880844900083 0.000838928520493626 0.00288972798027279
"gardiner" 0 0 0 0.0673621950217695 0 0 0 0 0 0 0
"gloomy" 0.00878374421736839 0.00956371526428729 0.000623258770809052 0.00164298036638462 0.00250836120401338 0.0080164176232925 0.00225227761573892 0.00154492646150043 0.00590642534700249 0.0033557140819745 0.00096324266009093
"impatient" 0.0014639573695614 0.00478185763214365 0.00747910524970863 0.00657192146553849 0.00752508361204013 0.0048098505739755 0.00675683284721675 0.00411980389733449 0.00196880844900083 0.00223714272131633 0.00577945596054558
"knees" 0.00585582947824559 0.0053795898361616 0 0.000821490183192311 0.00250836120401338 0.0048098505739755 0.00112613880786946 0.00257487743583405 0.00562516699714523 0.00699107100411355 0.00481621330045465
"labour" 0.021959360543421 0.00836825085625138 0.00249303508323621 0.000821490183192311 0.000836120401337793 0.00534427841552834 0.00788297165508621 0.00411980389733449 0.000562516699714523 0.00391499976230359 0.00577945596054558
"laying" 0.00731978684780699 0.00239092881607182 0.000623258770809052 0.00164298036638462 0.00250836120401338 0.00213771136621133 0.00450455523147783 0.00257487743583405 0.00646894204671701 0.00755035668444263 0.00385297064036372
"nervous" 0.0029279147391228 0.00358639322410774 0.00685584647889957 0.00328596073276924 0.00501672240802676 0.0048098505739755 0.00563069403934729 0.00926955876900259 0.00196880844900083 0.0033557140819745 0.00192648532018186
"ordinary" 0.00731978684780699 0.00298866102008978 0.0012465175416181 0.00246447054957693 0.00418060200668896 0.00855084546484534 0.0157659433101724 0.00566473035883492 0.00337510019828714 0.00195749988115179 0.00192648532018186
"pictures" 0.0014639573695614 0.00478185763214365 0.0012465175416181 0.000821490183192311 0.000836120401337793 0.00748198978173967 0.012387526886564 0.00772463230750216 0.00421887524785892 0.00307607124180996 0.00288972798027279
"recovered" 0.0043918721086842 0.00179319661205387 0.00747910524970863 0.00492894109915386 0.0108695652173913 0.0016032835246585 0.00337841642360837 0.00154492646150043 0.00478139194757344 0.00475392828279721 0.00192648532018186
"staying" 0.0029279147391228 0.00358639322410774 0.00872562279132673 0.00821490183192311 0.0158862876254181 0.00427542273242267 0.00337841642360837 0.00257487743583405 0.00196880844900083 0.00139821420082271 0.00288972798027279
"stupid" 0.0234233179129824 0.00418412542812569 0.00249303508323621 0.00328596073276924 0.00418060200668896 0.00267213920776417 0.00788297165508621 0.0046347793845013 0.000562516699714523 0.00503357112296175 0.00481621330045465
"sum" 0.00585582947824559 0.000597732204017956 0 0.00410745091596155 0.00836120401337793 0.00534427841552834 0.00225227761573892 0.00154492646150043 0.00281258349857261 0.00643178532378446 0.013485397241273
"abroad" 0.0043918721086842 0.00239092881607182 0.00498607016647242 0.00328596073276924 0.00752508361204013 0.00213771136621133 0.00112613880786946 0.00411980389733449 0.0036563585481444 0.00587249964345538 0.00577945596054558
"afford" 0.00585582947824559 0.00657505424419751 0.00373955262485431 0.00575043128234618 0.0125418060200669 0.0016032835246585 0.00900911046295566 0.00205990194866724 0.00281258349857261 0.00307607124180996 0.00192648532018186
"alarm" 0.0014639573695614 0.00478185763214365 0.0105953991037539 0.0115008625646924 0.0150501672240803 0.0016032835246585 0.00112613880786946 0.000514975487166811 0.00196880844900083 0.00223714272131633 0.00288972798027279
"conclusion" 0.00585582947824559 0.00179319661205387 0.00498607016647242 0.00657192146553849 0.00418060200668896 0.00267213920776417 0.00788297165508621 0.00205990194866724 0.00478139194757344 0.00447428544263267 0.00385297064036372
"connection" 0 0.00418412542812569 0 0.0164298036638462 0.0183946488294314 0.006413134098634 0.00788297165508621 0.00514975487166811 0 0 0.00288972798027279
"efforts" 0.0102477015869298 0.0119546440803591 0.000623258770809052 0.00164298036638462 0 0.00855084546484534 0.0101352492708251 0.00308985292300087 0.00168755009914357 0.00363535692213904 0.00096324266009093
"emma^s" 0 0 0.0492374428939151 0 0 0 0 0 0.000281258349857261 0.000279642840164542 0
"fortunate" 0 0.000597732204017956 0.0168279868118444 0.0123223527478847 0.00334448160535117 0.00213771136621133 0.00112613880786946 0.00257487743583405 0.00225006679885809 0.0033557140819745 0.00385297064036372
"hadn^t" 0.00585582947824559 0.00239092881607182 0 0 0 0.000534427841552834 0 0 0.00590642534700249 0.00810964236477171 0.0211913385220005
"ignorant" 0.00731978684780699 0.00478185763214365 0.00560932893728147 0.013143842931077 0.00418060200668896 0.006413134098634 0.00450455523147783 0.00411980389733449 0.000562516699714523 0.00223714272131633 0.00385297064036372
"introduced" 0.0029279147391228 0.00478185763214365 0.00498607016647242 0.0073934116487308 0.00752508361204013 0.00534427841552834 0.00563069403934729 0.00566473035883492 0.00140629174928631 0.0033557140819745 0.00192648532018186
"lighted" 0.0014639573695614 0.00358639322410774 0.000623258770809052 0.000821490183192311 0 0.00213771136621133 0.00337841642360837 0.00360482841016768 0.00815649214586058 0.00643178532378446 0.00577945596054558
"neat" 0 0.00179319661205387 0.00373955262485431 0.000821490183192311 0.00167224080267559 0.00587870625708117 0.00675683284721675 0.00772463230750216 0.00478139194757344 0.00475392828279721 0.00288972798027279
"pains" 0.00731978684780699 0.00298866102008978 0.00623258770809052 0.00328596073276924 0.00334448160535117 0.00534427841552834 0.00112613880786946 0.00617970584600173 0.0036563585481444 0.0033557140819745 0.00481621330045465
"particulars" 0.0029279147391228 0.00179319661205387 0.00810236402051768 0.0164298036638462 0.0167224080267559 0.0016032835246585 0.00112613880786946 0.00154492646150043 0.00168755009914357 0.00223714272131633 0.00192648532018186
"settle" 0.00585582947824559 0.00239092881607182 0.00747910524970863 0.00575043128234618 0.00836120401337793 0.003206567049317 0.00112613880786946 0.00411980389733449 0.00478139194757344 0.00279642840164542 0.00192648532018186
"witness" 0.0102477015869298 0.00657505424419751 0.00249303508323621 0.00246447054957693 0.00418060200668896 0.00267213920776417 0.00563069403934729 0.00514975487166811 0.00534390864728797 0.00279642840164542 0.00192648532018186
"amount" 0.0029279147391228 0.00298866102008978 0.00249303508323621 0.00164298036638462 0.00334448160535117 0 0.00225227761573892 0.00360482841016768 0.0087190088455751 0.00447428544263267 0.00674269862063651
"brother^s" 0 0.00657505424419751 0.00373955262485431 0.0106793723815 0.00836120401337793 0.00213771136621133 0.00225227761573892 0.000514975487166811 0.00253132514871535 0.00419464260246813 0.00866918394081837
"command" 0.0014639573695614 0.00298866102008978 0.0105953991037539 0.00492894109915386 0.00501672240802676 0.00587870625708117 0.00225227761573892 0.00514975487166811 0.00225006679885809 0.0033557140819745 0.00192648532018186
"continually" 0.0131756163260526 0.0053795898361616 0.00373955262485431 0.00492894109915386 0.000836120401337793 0.009619701147951 0.00563069403934729 0.00102995097433362 0.00225006679885809 0.00419464260246813 0.00096324266009093
"declare" 0.0014639573695614 0.00298866102008978 0.00747910524970863 0.00657192146553849 0.0133779264214047 0.00374099489086983 0.00112613880786946 0.00411980389733449 0.0036563585481444 0.00223714272131633 0.00096324266009093
"depend" 0.0014639573695614 0.000597732204017956 0.0162047280410354 0.0180727840302308 0.00836120401337793 0.00267213920776417 0.00450455523147783 0.00154492646150043 0.00140629174928631 0.000559285680329084 0.00096324266009093
"dirty" 0.0029279147391228 0.000597732204017956 0.00373955262485431 0.00328596073276924 0.00334448160535117 0.000534427841552834 0.00675683284721675 0.00102995097433362 0.0101253005948614 0.0033557140819745 0.00577945596054558
"exertion" 0.0117116589564912 0.00298866102008978 0.00373955262485431 0.0073934116487308 0.0175585284280936 0.0016032835246585 0.00788297165508621 0.00308985292300087 0.00253132514871535 0.00167785704098725 0
